anchor_ts_ms,hedge_ts_ms,market_end_ms,market_slug,leg1_budget,first_ask,second_ask,qty,leg1_cost,leg2_cost,friction,total_cost,pair_cost_net,payout,pnl
1789795148931,1789795163970,1789795200000,btc-updown-5m-1789794900,20.0,0.14,0.87,51.95,7.2730000000000015,45.1965,0.25975000000000004,52.72925,1.015,51.95,-0.7792499999999976
1789795164381,1789795179439,1789795200000,btc-updown-5m-1789794900,20.0,0.14,0.87,20.72,2.9008000000000003,18.0264,0.1036,21.0308,1.015,20.72,-0.3108000000000004
1789795180243,1789795195267,1789795200000,btc-updown-5m-1789794900,20.0,0.14,0.87,20.72,2.9008000000000003,18.0264,0.1036,21.0308,1.015,20.72,-0.3108000000000004
1789795196135,1789795211186,1789795200000,btc-updown-5m-1789794900,20.0,0.14,0.31,142.85714285714283,20.0,44.28571428571428,0.7142857142857142,64.99999999999999,0.455,142.85714285714283,77.85714285714285
1789795680632,1789795695676,1789795800000,btc-updown-5m-1789795500,20.0,0.14,0.87,68.85,9.639,59.899499999999996,0.34425,69.88275,1.015,68.85,-1.0327500000000072
1789795696407,1789795711443,1789795800000,btc-updown-5m-1789795500,20.0,0.14,0.87,15.0,2.1,13.05,0.075,15.225,1.015,15.0,-0.22499999999999964
1789795712312,1789795727312,1789795800000,btc-updown-5m-1789795500,20.0,0.14,0.91,120.0,16.8,109.2,0.6,126.6,1.055,120.0,-6.599999999999994
1789795727818,1789795742850,1789795800000,btc-updown-5m-1789795500,20.0,0.11,0.91,93.0,10.23,84.63000000000001,0.465,95.32500000000002,1.025,93.0,-2.325000000000017
1789795743660,1789795758687,1789795800000,btc-updown-5m-1789795500,20.0,0.1,0.91,122.798977111271,12.2798977111271,111.74706917125661,0.6139948855563551,124.64096176794007,1.015,122.798977111271,-1.8419846566690694
1789797233002,1789797248010,1789797300000,btc-updown-5m-1789797000,20.0,0.04,0.97,240.18,9.6072,232.9746,1.2009,243.7827,1.015,240.18,-3.6026999999999987
1789797248563,1789797263572,1789797300000,btc-updown-5m-1789797000,20.0,0.04,0.98,159.28352200127574,6.371340880051029,156.09785156125022,0.7964176100063787,163.26561005130765,1.025,159.28352200127574,-3.982088050031905
1789797752481,1789797767525,1789797900000,btc-updown-5m-1789797600,20.0,0.09,0.92,222.22222222222223,20.0,204.44444444444446,1.1111111111111112,225.55555555555557,1.015,222.22222222222223,-3.333333333333343
1789797767944,1789797782960,1789797900000,btc-updown-5m-1789797600,20.0,0.09,0.92,168.82475651789568,15.194228086610611,155.31877599646404,0.8441237825894784,171.35712786566415,1.015,168.82475651789568,-2.532371347768475
1789798046133,1789798061196,1789798200000,btc-updown-5m-1789797900,20.0,0.1,0.91,36.02,3.6020000000000003,32.778200000000005,0.1801,36.560300000000005,1.015,36.02,-0.540300000000002
1789798061882,1789798076925,1789798200000,btc-updown-5m-1789797900,20.0,0.1,0.92,200.0,20.0,184.0,1.0,205.0,1.025,200.0,-5.0
1789798077631,1789798092645,1789798200000,btc-updown-5m-1789797900,20.0,0.09,0.92,127.22725757922736,11.450453182130461,117.04907697288917,0.6361362878961367,129.13566644291578,1.015,127.22725757922736,-1.9084088636884218
1789798140151,1789798155176,1789798200000,btc-updown-5m-1789797900,20.0,0.09,0.9,2.56,0.2304,2.3040000000000003,0.0128,2.5472,0.995,2.56,0.012799999999999923
1789799847926,1789799862942,1789800000000,btc-updown-5m-1789799700,20.0,0.05,0.97,356.82421146750806,17.841210573375403,346.11948512348283,1.7841210573375403,365.74481675419577,1.025,356.82421146750806,-8.920605286687703
