id,anchor_ts_ms,hedge_ts_ms,market_slug,market_duration,direction,first_bid,first_ask,first_bid_qty,first_ask_qty,second_ask,second_ask_qty,executable_qty,pair_cost,gross_edge,market_end_ms
152018,1789804368957,1789804383964,btc-updown-5m-1789804200,5m,DOWN->UP,0.09,0.1,127.81,374.46,0.91,396.55,374.46,1.01,-0.010000000000000009,1789804500000
152078,1789804384627,1789804399656,btc-updown-5m-1789804200,5m,DOWN->UP,0.09,0.1,421.55,260.0,0.91,140.0,140.0,1.01,-0.010000000000000009,1789804500000
152136,1789804400479,1789804415524,btc-updown-5m-1789804200,5m,DOWN->UP,0.09,0.1,140.0,1564.98,0.91,15.0,15.0,1.01,-0.010000000000000009,1789804500000
152194,1789804415524,1789804430542,btc-updown-5m-1789804200,5m,DOWN->UP,0.09,0.1,15.0,1559.98,0.91,40.42,40.42,1.01,-0.010000000000000009,1789804500000
152254,1789804431172,1789804446218,btc-updown-5m-1789804200,5m,DOWN->UP,0.09,0.1,35.02,1548.14,0.92,904.13,904.13,1.02,-0.020000000000000018,1789804500000
152314,1789804446631,1789804461644,btc-updown-5m-1789804200,5m,DOWN->UP,0.08,0.09,492.4,330.12,0.92,446.07,330.12,1.01,-0.010000000000000009,1789804500000
152376,1789804462094,1789804478578,btc-updown-5m-1789804200,5m,DOWN->UP,0.08,0.09,483.57,277.0,0.92,478.08,277.0,1.01,-0.010000000000000009,1789804500000
152430,1789804478578,1789804493610,btc-updown-5m-1789804200,5m,DOWN->UP,0.08,0.09,478.08,288.06,0.92,490.28,288.06,1.01,-0.010000000000000009,1789804500000
152486,1789804493990,1789804509006,btc-updown-5m-1789804200,5m,DOWN->UP,0.08,0.09,467.81,351.43,0.7,61.0,61.0,0.7899999999999999,0.21000000000000008,1789804500000
153362,1789804726919,1789804741930,btc-updown-5m-1789804500,5m,DOWN->UP,0.13,0.14,101.95,133.99,0.87,150.3,133.99,1.01,-0.010000000000000009,1789804800000
153422,1789804742259,1789804757274,btc-updown-5m-1789804500,5m,DOWN->UP,0.13,0.14,140.0,355.1,0.87,556.65,355.1,1.01,-0.010000000000000009,1789804800000
153480,1789804757798,1789804772818,btc-updown-5m-1789804500,5m,DOWN->UP,0.13,0.14,561.65,244.0,0.87,673.59,244.0,1.01,-0.010000000000000009,1789804800000
153542,1789804773614,1789804788689,btc-updown-5m-1789804500,5m,DOWN->UP,0.13,0.14,696.4,240.0,0.87,208.49,208.49,1.01,-0.010000000000000009,1789804800000
153600,1789804789600,1789804804693,btc-updown-5m-1789804500,5m,DOWN->UP,0.13,0.14,208.49,100.85,0.41,5.0,5.0,0.55,0.44999999999999996,1789804800000
155176,1789805230944,1789805246012,btc-updown-5m-1789805100,5m,DOWN->UP,0.08,0.09,58.03,883.77,0.93,306.56,306.56,1.02,-0.020000000000000018,1789805400000
155234,1789805246488,1789805261582,btc-updown-5m-1789805100,5m,DOWN->UP,0.07,0.08,316.56,328.95,0.93,313.87,313.87,1.01,-0.010000000000000009,1789805400000
155294,1789805262059,1789805277244,btc-updown-5m-1789805100,5m,DOWN->UP,0.07,0.08,308.56,240.49,0.93,206.56,206.56,1.01,-0.010000000000000009,1789805400000
155356,1789805277848,1789805292882,btc-updown-5m-1789805100,5m,DOWN->UP,0.07,0.08,206.56,307.47,0.93,206.56,206.56,1.01,-0.010000000000000009,1789805400000
155414,1789805293520,1789805308561,btc-updown-5m-1789805100,5m,DOWN->UP,0.07,0.08,206.56,304.95,0.93,5.0,5.0,1.01,-0.010000000000000009,1789805400000
155476,1789805309866,1789805324926,btc-updown-5m-1789805100,5m,DOWN->UP,0.07,0.08,5.0,707.44,0.95,95.6,95.6,1.03,-0.030000000000000027,1789805400000
155532,1789805325030,1789805340046,btc-updown-5m-1789805100,5m,DOWN->UP,0.05,0.07,95.6,142.33,0.96,220.0,142.33,1.03,-0.030000000000000027,1789805400000
155588,1789805340133,1789805355151,btc-updown-5m-1789805100,5m,DOWN->UP,0.04,0.06,220.0,727.77,0.96,224.57,224.57,1.02,-0.020000000000000018,1789805400000
155648,1789805355649,1789805370699,btc-updown-5m-1789805100,5m,DOWN->UP,0.04,0.05,224.57,559.08,0.96,309.31,309.31,1.01,-0.010000000000000009,1789805400000
155708,1789805371101,1789805386121,btc-updown-5m-1789805100,5m,DOWN->UP,0.04,0.05,309.31,460.82,0.96,305.31,305.31,1.01,-0.010000000000000009,1789805400000
155768,1789805387103,1789805402116,btc-updown-5m-1789805100,5m,DOWN->UP,0.04,0.05,230.31,518.73,0.59,207.0,207.0,0.64,0.36,1789805400000
156360,1789805542424,1789805557595,btc-updown-5m-1789805400,5m,DOWN->UP,0.13,0.14,164.78,133.32,0.87,166.84,133.32,1.01,-0.010000000000000009,1789805700000
156422,1789805558224,1789805573303,btc-updown-5m-1789805400,5m,DOWN->UP,0.13,0.14,166.84,742.74,0.88,413.22,413.22,1.02,-0.020000000000000018,1789805700000
156480,1789805573854,1789805588896,btc-updown-5m-1789805400,5m,DOWN->UP,0.12,0.13,413.22,24.84,0.88,355.0,24.84,1.01,-0.010000000000000009,1789805700000
156542,1789805589819,1789805604862,btc-updown-5m-1789805400,5m,DOWN->UP,0.12,0.13,355.0,73.02,0.88,83.03,73.02,1.01,-0.010000000000000009,1789805700000
156598,1789805605838,1789805620852,btc-updown-5m-1789805400,5m,DOWN->UP,0.12,0.13,83.03,410.81,0.89,101.0,101.0,1.02,-0.020000000000000018,1789805700000
156658,1789805621581,1789805636625,btc-updown-5m-1789805400,5m,DOWN->UP,0.11,0.12,101.0,485.42,0.9,154.25,154.25,1.02,-0.020000000000000018,1789805700000
156720,1789805637244,1789805652370,btc-updown-5m-1789805400,5m,DOWN->UP,0.1,0.11,154.25,383.23,0.91,262.74,262.74,1.02,-0.020000000000000018,1789805700000
156778,1789805652998,1789805668006,btc-updown-5m-1789805400,5m,DOWN->UP,0.09,0.1,262.74,168.32,0.91,228.0,168.32,1.01,-0.010000000000000009,1789805700000
156836,1789805668006,1789805683032,btc-updown-5m-1789805400,5m,DOWN->UP,0.09,0.1,228.0,352.5,0.91,171.08,171.08,1.01,-0.010000000000000009,1789805700000
156896,1789805683472,1789805701457,btc-updown-5m-1789805400,5m,DOWN->UP,0.09,0.1,171.08,422.82,0.39,273.69,273.69,0.49,0.51,1789805700000
158260,1789806077239,1789806092252,btc-updown-5m-1789806000,5m,DOWN->UP,0.05,0.06,852.39,12.0,0.94,658.21,12.0,1.0,0.0,1789806300000
158318,1789806093481,1789806108503,btc-updown-5m-1789806000,5m,DOWN->UP,0.06,0.07,664.87,181.0,0.94,538.32,181.0,1.01,-0.010000000000000009,1789806300000
158372,1789806109665,1789806124685,btc-updown-5m-1789806000,5m,DOWN->UP,0.06,0.07,538.32,271.64,0.94,463.65,271.64,1.01,-0.010000000000000009,1789806300000
158432,1789806125455,1789806140489,btc-updown-5m-1789806000,5m,DOWN->UP,0.06,0.07,458.57,177.64,0.94,106.0,106.0,1.01,-0.010000000000000009,1789806300000
158486,1789806140489,1789806155529,btc-updown-5m-1789806000,5m,DOWN->UP,0.06,0.07,106.0,344.74,0.96,190.0,190.0,1.03,-0.030000000000000027,1789806300000
158546,1789806156381,1789806171514,btc-updown-5m-1789806000,5m,DOWN->UP,0.04,0.07,190.0,612.51,0.97,464.48,464.48,1.04,-0.040000000000000036,1789806300000
158604,1789806171514,1789806186522,btc-updown-5m-1789806000,5m,DOWN->UP,0.03,0.05,464.48,547.44,0.97,389.27,389.27,1.02,-0.020000000000000018,1789806300000
158664,1789806187390,1789806202512,btc-updown-5m-1789806000,5m,DOWN->UP,0.03,0.04,389.27,401.43,0.97,55.22,55.22,1.01,-0.010000000000000009,1789806300000
158718,1789806203242,1789806218255,btc-updown-5m-1789806000,5m,DOWN->UP,0.03,0.04,55.22,1326.26,0.97,103.88,103.88,1.01,-0.010000000000000009,1789806300000
158778,1789806219152,1789806234194,btc-updown-5m-1789806000,5m,DOWN->UP,0.03,0.04,103.88,527.4,0.98,1057.84,527.4,1.02,-0.020000000000000018,1789806300000
162044,1789807145187,1789807160223,btc-updown-5m-1789806900,5m,DOWN->UP,0.02,0.03,863.1,301.32,0.98,599.21,301.32,1.01,-0.010000000000000009,1789807200000
162102,1789807160877,1789807175935,btc-updown-5m-1789806900,5m,DOWN->UP,0.02,0.03,594.21,352.98,0.98,367.91,352.98,1.01,-0.010000000000000009,1789807200000
162162,1789807176399,1789807191446,btc-updown-5m-1789806900,5m,DOWN->UP,0.02,0.03,357.91,502.98,0.98,266.7,266.7,1.01,-0.010000000000000009,1789807200000
162222,1789807192027,1789807207138,btc-updown-5m-1789806900,5m,DOWN->UP,0.02,0.03,266.7,808.97,0.4,49.99,49.99,0.43000000000000005,0.57,1789807200000
164320,1789807740692,1789807755835,btc-updown-5m-1789807500,5m,DOWN->UP,0.05,0.06,167.57,77.0,0.95,138.0,77.0,1.01,-0.010000000000000009,1789807800000
164380,1789807756236,1789807771270,btc-updown-5m-1789807500,5m,DOWN->UP,0.05,0.06,143.0,67.0,0.95,258.31,67.0,1.01,-0.010000000000000009,1789807800000
