anchor_ts_ms,hedge_ts_ms,market_end_ms,market_slug,leg1_budget,first_ask,second_ask,qty,leg1_cost,leg2_cost,friction,total_cost,pair_cost_net,status,payout,pnl
1789826892550,1789826907556,1789827000000,btc-updown-5m-1789826700,20.0,0.04,0.97,72.60347369350673,2.904138947740269,70.42536948270153,0.36301736846753363,73.69252579890933,1.015,SETTLED,72.60347369350673,-1.089052105402601
1789827434138,1789827449295,1789827600000,btc-updown-5m-1789827300,20.0,0.09,0.92,72.39,6.5150999999999994,66.5988,0.36195,73.47585,1.015,SETTLED,72.39,-1.0858499999999935
1789827449688,1789827464717,1789827600000,btc-updown-5m-1789827300,20.0,0.09,0.92,67.7,6.093,62.284000000000006,0.3385,68.7155,1.015,SETTLED,67.7,-1.015500000000003
1789827464812,1789827479850,1789827600000,btc-updown-5m-1789827300,20.0,0.09,0.92,40.82,3.6738,37.5544,0.2041,41.4323,1.015,SETTLED,40.82,-0.6122999999999976
1789827480416,1789827495485,1789827600000,btc-updown-5m-1789827300,20.0,0.09,0.92,27.03,2.4327,24.867600000000003,0.13515000000000002,27.435450000000003,1.015,SETTLED,27.03,-0.40545000000000186
1789827495485,1789827510488,1789827600000,btc-updown-5m-1789827300,20.0,0.09,0.92,25.7,2.3129999999999997,23.644000000000002,0.1285,26.0855,1.015,SETTLED,25.7,-0.3855000000000004
1789827511425,1789827526463,1789827600000,btc-updown-5m-1789827300,20.0,0.09,0.93,184.0,16.56,171.12,0.92,188.6,1.025,SETTLED,184.0,-4.599999999999994
1789827527766,1789827542866,1789827600000,btc-updown-5m-1789827300,20.0,0.08,0.93,20.0,1.6,18.6,0.1,20.300000000000004,1.015,SETTLED,20.0,-0.30000000000000426
1789827543694,1789827558700,1789827600000,btc-updown-5m-1789827300,20.0,0.08,0.93,71.84,5.7472,66.81120000000001,0.3592,72.91760000000002,1.015,SETTLED,71.84,-1.077600000000018
1789827559488,1789827574526,1789827600000,btc-updown-5m-1789827300,20.0,0.08,0.94,84.0,6.72,78.96,0.42,86.1,1.025,SETTLED,84.0,-2.0999999999999943
1789827574944,1789827600664,1789827600000,btc-updown-5m-1789827300,20.0,0.07,0.6,5.0,0.35000000000000003,3.0,0.025,3.375,0.6749999999999999,SETTLED,5.0,1.625
1789827711776,1789827726792,1789827900000,btc-updown-5m-1789827600,20.0,0.07,0.94,160.18,11.212600000000002,150.5692,0.8009000000000001,162.58270000000002,1.015,SETTLED,160.18,-2.40270000000001
1789827726956,1789827741965,1789827900000,btc-updown-5m-1789827600,20.0,0.07,0.94,118.12,8.268400000000002,111.0328,0.5906,119.89179999999999,1.015,SETTLED,118.12,-1.7717999999999847
1789827742198,1789827757501,1789827900000,btc-updown-5m-1789827600,20.0,0.07,0.94,103.83,7.2681000000000004,97.60019999999999,0.51915,105.38744999999999,1.015,SETTLED,103.83,-1.5574499999999887
1789827757721,1789827772731,1789827900000,btc-updown-5m-1789827600,20.0,0.07,0.93,230.9405184446702,16.165836291126915,214.7746821535433,1.1547025922233511,232.09522103689355,1.005,SETTLED,230.9405184446702,-1.1547025922233445
1789828037166,1789828052187,1789828200000,btc-updown-5m-1789827900,20.0,0.14,0.88,142.85714285714283,20.0,125.7142857142857,0.7142857142857142,146.42857142857142,1.025,SETTLED,142.85714285714283,-3.5714285714285836
1789828052614,1789828067667,1789828200000,btc-updown-5m-1789827900,20.0,0.13,0.88,153.84615384615384,20.0,135.3846153846154,0.7692307692307692,156.15384615384616,1.015,SETTLED,153.84615384615384,-2.307692307692321
1789828068275,1789828083338,1789828200000,btc-updown-5m-1789827900,20.0,0.13,0.87,111.63,14.5119,97.1181,0.55815,112.18815,1.005,SETTLED,111.63,-0.5581499999999977
1789828083772,1789828098779,1789828200000,btc-updown-5m-1789827900,20.0,0.14,0.88,142.85714285714283,20.0,125.7142857142857,0.7142857142857142,146.42857142857142,1.025,SETTLED,142.85714285714283,-3.5714285714285836
1789828099614,1789828114636,1789828200000,btc-updown-5m-1789827900,20.0,0.13,0.88,42.73304309893145,5.555295602861088,37.605077927059675,0.21366521549465722,43.37403874541542,1.015,SETTLED,42.73304309893145,-0.6409956464839723
1789828419788,1789828436354,1789828500000,btc-updown-5m-1789828200,20.0,0.11,0.9,61.0,6.71,54.9,0.305,61.915,1.015,SETTLED,61.0,-0.9149999999999991
1789828436354,1789828451402,1789828500000,btc-updown-5m-1789828200,20.0,0.11,0.91,181.8181818181818,20.0,165.45454545454547,0.9090909090909091,186.36363636363637,1.025,SETTLED,181.8181818181818,-4.545454545454561
1789828452274,1789828467305,1789828500000,btc-updown-5m-1789828200,20.0,0.1,0.91,197.79,19.779,179.9889,0.98895,200.75685,1.015,SETTLED,197.79,-2.9668499999999938
1789828467805,1789828483044,1789828500000,btc-updown-5m-1789828200,20.0,0.1,0.06,5.0,0.5,0.3,0.025,0.8250000000000001,0.165,SETTLED,5.0,4.175
1789830135773,1789830150786,1789830300000,btc-updown-5m-1789830000,20.0,0.08,0.94,250.0,20.0,235.0,1.25,256.25,1.025,SETTLED,250.0,-6.25
1789830152741,1789830167775,1789830300000,btc-updown-5m-1789830000,20.0,0.07,0.94,209.87,14.690900000000001,197.27779999999998,1.04935,213.01805,1.015,SETTLED,209.87,-3.1480499999999836
1789830168534,1789830183540,1789830300000,btc-updown-5m-1789830000,20.0,0.07,0.94,120.66775927095807,8.446743148967066,113.42769371470058,0.6033387963547904,122.47777566002244,1.015,SETTLED,120.66775927095807,-1.8100163890643728
1789830850060,1789830865107,1789830900000,btc-updown-5m-1789830600,20.0,0.14,0.87,111.84,15.657600000000002,97.30080000000001,0.5592,113.51760000000002,1.015,SETTLED,111.84,-1.6776000000000124
1789830865230,1789830880271,1789830900000,btc-updown-5m-1789830600,20.0,0.14,0.95,85.57,11.979800000000001,81.29149999999998,0.42784999999999995,93.69914999999999,1.0949999999999998,SETTLED,85.57,-8.129149999999996
1789830881777,1789830896824,1789830900000,btc-updown-5m-1789830600,20.0,0.06,0.96,130.0,7.8,124.8,0.65,133.25,1.025,SETTLED,130.0,-3.25
1789830897788,1789830912843,1789830900000,btc-updown-5m-1789830600,20.0,0.05,0.45,3.22,0.16100000000000003,1.449,0.0161,1.6261,0.505,SETTLED,3.22,1.5939
1789831939595,1789831954649,1789832100000,btc-updown-5m-1789831800,20.0,0.07,0.93,35.0,2.45,32.550000000000004,0.17500000000000002,35.175000000000004,1.005,SETTLED,35.0,-0.17500000000000426
1789831955245,1789831970266,1789832100000,btc-updown-5m-1789831800,20.0,0.08,0.93,66.43,5.314400000000001,61.77990000000001,0.33215000000000006,67.42645000000002,1.015,SETTLED,66.43,-0.99645000000001
1789831970790,1789831985832,1789832100000,btc-updown-5m-1789831800,20.0,0.08,0.93,60.35,4.828,56.1255,0.30175,61.255250000000004,1.015,SETTLED,60.35,-0.9052500000000023
1789831986429,1789832001440,1789832100000,btc-updown-5m-1789831800,20.0,0.08,0.93,50.35,4.0280000000000005,46.825500000000005,0.25175000000000003,51.105250000000005,1.015,SETTLED,50.35,-0.7552500000000038
1789832002097,1789832017139,1789832100000,btc-updown-5m-1789831800,20.0,0.08,0.93,45.35,3.628,42.17550000000001,0.22675,46.03025000000001,1.015,SETTLED,45.35,-0.680250000000008
1789832017492,1789832032531,1789832100000,btc-updown-5m-1789831800,20.0,0.08,0.94,105.0,8.4,98.69999999999999,0.525,107.625,1.025,SETTLED,105.0,-2.625
1789832033030,1789832048072,1789832100000,btc-updown-5m-1789831800,20.0,0.07,0.94,135.0,9.450000000000001,126.89999999999999,0.675,137.025,1.015,SETTLED,135.0,-2.0250000000000057
1789832048525,1789832063531,1789832100000,btc-updown-5m-1789831800,20.0,0.07,0.94,20.0,1.4000000000000001,18.799999999999997,0.1,20.299999999999997,1.015,SETTLED,20.0,-0.29999999999999716
1789832064057,1789832079083,1789832100000,btc-updown-5m-1789831800,20.0,0.07,0.95,32.34509541569737,2.264156679098816,30.7278406449125,0.16172547707848686,33.1537228010898,1.025,SETTLED,32.34509541569737,-0.8086273853924268
1789832325352,1789832340417,1789832400000,btc-updown-5m-1789832100,20.0,0.07,0.95,285.71428571428567,20.0,271.4285714285714,1.4285714285714284,292.85714285714283,1.025,SETTLED,285.71428571428567,-7.142857142857167
1789832340936,1789832355961,1789832400000,btc-updown-5m-1789832100,20.0,0.06,0.94,54.99,3.2994,51.690599999999996,0.27495,55.26494999999999,1.005,SETTLED,54.99,-0.2749499999999898
1789832356438,1789832371465,1789832400000,btc-updown-5m-1789832100,20.0,0.07,0.94,55.0,3.8500000000000005,51.699999999999996,0.275,55.824999999999996,1.015,SETTLED,55.0,-0.8249999999999957
1789832372308,1789832387385,1789832400000,btc-updown-5m-1789832100,20.0,0.07,0.95,45.0,3.1500000000000004,42.75,0.225,46.125,1.025,SETTLED,45.0,-1.125
1789832388315,1789832403407,1789832400000,btc-updown-5m-1789832100,20.0,0.06,0.61,158.51844858448092,9.511106915068854,96.69625363653336,0.7925922429224046,106.99995279452462,0.6749999999999999,SETTLED,158.51844858448092,51.518495789956305
1789832629586,1789832644623,1789832700000,btc-updown-5m-1789832400,20.0,0.02,0.99,381.0,7.62,377.19,1.905,386.715,1.015,SETTLED,381.0,-5.714999999999975
1789832645197,1789832660203,1789832700000,btc-updown-5m-1789832400,20.0,0.02,0.99,218.8739973705505,4.37747994741101,216.685257396845,1.0943699868527526,222.15710733110876,1.015,SETTLED,218.8739973705505,-3.2831099605582494
1789833232913,1789833247937,1789833300000,btc-updown-5m-1789833000,20.0,0.14,0.87,50.0,7.000000000000001,43.5,0.25,50.75,1.015,SETTLED,50.0,-0.75
1789833248478,1789833263537,1789833300000,btc-updown-5m-1789833000,20.0,0.14,0.87,74.66,10.4524,64.9542,0.37329999999999997,75.7799,1.015,SETTLED,74.66,-1.1199000000000012
1789833264009,1789833279033,1789833300000,btc-updown-5m-1789833000,20.0,0.14,0.87,126.94,17.771600000000003,110.4378,0.6347,128.8441,1.015,SETTLED,126.94,-1.9040999999999997
1789833279642,1789833294671,1789833300000,btc-updown-5m-1789833000,20.0,0.14,0.87,82.47,11.545800000000002,71.74889999999999,0.41235,83.70705,1.015,SETTLED,82.47,-1.2370499999999964
1789833295290,1789833310355,1789833300000,btc-updown-5m-1789833000,20.0,0.14,0.31,142.85714285714283,20.0,44.28571428571428,0.7142857142857142,64.99999999999999,0.455,SETTLED,142.85714285714283,77.85714285714285
1789835340704,1789835355894,1789835400000,btc-updown-5m-1789835100,20.0,0.1,0.91,158.19,15.819,143.9529,0.79095,160.56285,1.015,SETTLED,158.19,-2.3728499999999997
1789835355894,1789835371026,1789835400000,btc-updown-5m-1789835100,20.0,0.1,0.91,10.31,1.0310000000000001,9.382100000000001,0.051550000000000006,10.464650000000002,1.015,SETTLED,10.31,-0.15465000000000195
1789835371609,1789835386658,1789835400000,btc-updown-5m-1789835100,20.0,0.1,0.94,26.3,2.6300000000000003,24.721999999999998,0.1315,27.483499999999996,1.045,SETTLED,26.3,-1.1834999999999951
1789835386830,1789835401858,1789835400000,btc-updown-5m-1789835100,20.0,0.1,0.31,70.77,7.077,21.938699999999997,0.35385,29.369549999999997,0.41500000000000004,SETTLED,70.77,41.40045
1789836096406,1789836111453,1789836300000,btc-updown-5m-1789836000,20.0,0.13,0.88,20.0,2.6,17.6,0.1,20.300000000000004,1.015,SETTLED,20.0,-0.30000000000000426
1789836112523,1789836127542,1789836300000,btc-updown-5m-1789836000,20.0,0.13,0.88,153.84615384615384,20.0,135.3846153846154,0.7692307692307692,156.15384615384616,1.015,SETTLED,153.84615384615384,-2.307692307692321
1789836127905,1789836142945,1789836300000,btc-updown-5m-1789836000,20.0,0.13,0.88,50.0,6.5,44.0,0.25,50.75,1.015,SETTLED,50.0,-0.75
1789836143490,1789836158528,1789836300000,btc-updown-5m-1789836000,20.0,0.13,0.87,153.84615384615384,20.0,133.84615384615384,0.7692307692307692,154.6153846153846,1.005,SETTLED,153.84615384615384,-0.7692307692307736
1789836159036,1789836174094,1789836300000,btc-updown-5m-1789836000,20.0,0.14,0.87,142.85714285714283,20.0,124.28571428571426,0.7142857142857142,145.0,1.015,SETTLED,142.85714285714283,-2.142857142857167
1789836174094,1789836189100,1789836300000,btc-updown-5m-1789836000,20.0,0.14,0.87,142.85714285714283,20.0,124.28571428571426,0.7142857142857142,145.0,1.015,SETTLED,142.85714285714283,-2.142857142857167
1789836190035,1789836205080,1789836300000,btc-updown-5m-1789836000,20.0,0.14,0.87,29.18906229834448,4.086468721768227,25.3944841995597,0.1459453114917224,29.62689823281965,1.015,SETTLED,29.18906229834448,-0.4378359344751672
