id,market_slug,anchor_ts_ms,market_end_ms,q1,leg1_cost,cash_before_leg1,hedge_ts_ms,paired_qty,unhedged_qty,exit_qty,zero_value_qty,exit_proceeds,leg2_with_friction,total_cost,pair_net_edge,status,invalid_future_quote,cash_limited,depth_limited,cash_at_hedge_before_exit,pnl
71564,btc-updown-5m-1789782300,1789782393885,1789782600000,125.0,10.0,331.5093121832024,1789782408919,125.0,0.0,0.0,0.0,0.0,118.125,128.125,-0.024999999999999908,complete,False,False,False,321.5093121832024,-3.125
71624,btc-updown-5m-1789782300,1789782409345,1789782600000,142.85714285714283,10.0,203.38431218320238,1789782424699,92.32,50.53714285714284,50.53714285714284,0.0,3.03222857142857,87.24239999999999,97.24239999999999,-0.01500000000000001,reduced,False,False,True,193.38431218320238,-1.8901714285714206
71682,btc-updown-5m-1789782300,1789782425007,1789782600000,142.85714285714283,10.0,109.17414075463097,1789782440061,104.94618069273119,37.91096216441164,37.91096216441164,0.0,2.2746577298646984,99.17414075463097,109.17414075463097,-0.01500000000000001,reduced,False,True,False,99.17414075463097,-1.9533023320350793
71742,btc-updown-5m-1789782300,1789782440885,1789782600000,32.49511042663856,2.2746577298646997,2.2746577298646997,1789782455942,0.0,32.49511042663856,32.49511042663856,0.0,1.9497066255983135,0.0,2.2746577298646997,-0.01500000000000001,impossible,False,True,True,0.0,-0.3249511042663862
71802,btc-updown-5m-1789782300,1789782456439,1789782600000,27.85295179426162,1.9497066255983138,1.9497066255983135,1789782471465,0.0,27.85295179426162,21.38,6.472951794261622,1.2828,0.0,1.9497066255983138,-0.02500000000000002,impossible,False,True,False,-2.220446049250313e-16,-0.6669066255983138
71862,btc-updown-5m-1789782300,1789782472325,1789782600000,21.379999999999995,1.2827999999999997,1.2827999999999997,1789782487365,0.0,21.379999999999995,21.379999999999995,0.0,1.0689999999999997,0.0,1.2827999999999997,-0.005,impossible,False,True,False,0.0,-0.2138
71922,btc-updown-5m-1789782300,1789782488070,1789782600000,15.271428571428567,1.0689999999999997,1.0689999999999997,1789782503070,0.0,15.271428571428567,15.271428571428567,0.0,0.9162857142857139,0.0,1.0689999999999997,-0.01500000000000001,impossible,False,True,False,0.0,-0.1527142857142858
71982,btc-updown-5m-1789782300,1789782503446,1789782600000,13.08979591836734,0.9162857142857139,0.9162857142857139,1789782518507,0.0,13.08979591836734,13.08979591836734,0.0,0.7853877551020404,0.0,0.9162857142857139,-0.01500000000000001,impossible,False,True,False,0.0,-0.13089795918367353
72042,btc-updown-5m-1789782300,1789782519251,1789782600000,11.219825072886291,0.7853877551020404,0.7853877551020404,1789782534265,0.0,11.219825072886291,11.219825072886291,0.0,0.6731895043731775,0.0,0.7853877551020404,-0.01500000000000001,impossible,False,True,False,0.0,-0.11219825072886291
72102,btc-updown-5m-1789782300,1789782534959,1789782600000,9.61699291961682,0.6731895043731775,0.6731895043731775,1789782550006,0.0,9.61699291961682,9.61699291961682,0.0,0.5770195751770092,0.0,0.6731895043731775,-0.01500000000000001,impossible,False,True,False,0.0,-0.09616992919616829
72158,btc-updown-5m-1789782300,1789782550508,1789782600000,8.243136788242987,0.5770195751770092,0.5770195751770092,1789782565543,0.0,8.243136788242987,8.243136788242987,0.0,0.4945882072945792,0.0,0.5770195751770092,-0.02500000000000002,impossible,False,True,False,0.0,-0.08243136788243
72218,btc-updown-5m-1789782300,1789782565931,1789782600000,8.243136788242987,0.4945882072945792,0.4945882072945792,1789782580970,0.0,8.243136788242987,8.243136788242987,0.0,0.41215683941214937,0.0,0.4945882072945792,-0.01500000000000001,impossible,False,True,False,0.0,-0.08243136788242983
72278,btc-updown-5m-1789782300,1789782581564,1789782600000,6.869280656869156,0.41215683941214937,0.41215683941214937,1789782596598,0.0,6.869280656869156,6.869280656869156,0.0,0.34346403284345783,0.0,0.41215683941214937,-0.01500000000000001,impossible,False,True,False,0.0,-0.06869280656869153
72336,btc-updown-5m-1789782300,1789782596692,1789782600000,5.724400547390964,0.34346403284345783,0.34346403284345783,1789782600000,0.0,5.724400547390964,5.724400547390964,0.0,0.2862200273695482,0.0,0.34346403284345783,,impossible,True,False,True,322.26618069273115,-0.05724400547390962
77116,btc-updown-5m-1789783800,1789783937540,1789784100000,76.92307692307692,10.0,322.5524007201007,1789783952637,21.86,55.06307692307692,23.0,32.06307692307692,2.76,19.3461,29.3461,-0.01500000000000001,reduced,False,False,True,312.5524007201007,-4.726100000000002
77168,btc-updown-5m-1789783800,1789783952637,1789784100000,76.92307692307692,10.0,295.9663007201007,1789783967656,76.92307692307692,0.0,0.0,0.0,0.0,68.07692307692308,78.07692307692308,-0.01500000000000001,complete,False,False,False,285.9663007201007,-1.1538461538461604
77228,btc-updown-5m-1789783800,1789783968337,1789784100000,76.92307692307692,10.0,217.88937764317762,1789783983367,76.92307692307692,0.0,0.0,0.0,0.0,68.07692307692308,78.07692307692308,-0.01500000000000001,complete,False,False,False,207.88937764317762,-1.1538461538461604
77290,btc-updown-5m-1789783800,1789783983786,1789784100000,76.92307692307692,10.0,139.81245456625453,1789783999489,76.92307692307692,0.0,0.0,0.0,0.0,68.07692307692308,78.07692307692308,-0.01500000000000001,complete,False,False,False,129.81245456625453,-1.1538461538461604
77344,btc-updown-5m-1789783800,1789783999489,1789784100000,76.92307692307692,10.0,61.73553148933145,1789784014509,53.06208357880149,23.86099334427543,23.86099334427543,0.0,2.8633192013130513,51.73553148933145,61.73553148933145,-0.10499999999999998,reduced,False,True,False,51.73553148933145,-5.8101287092169045
77404,btc-updown-5m-1789783800,1789784015164,1789784100000,71.58298003282634,2.8633192013130535,2.863319201313054,1789784030169,4.601960723834846e-16,71.58298003282634,71.58298003282634,0.0,2.14748940098479,4.440892098500626e-16,2.863319201313054,-0.005,impossible,False,True,False,4.440892098500626e-16,-0.7158298003282635
77466,btc-updown-5m-1789783800,1789784030967,1789784100000,42.949788019695795,2.14748940098479,2.14748940098479,1789784046001,0.0,42.949788019695795,42.949788019695795,0.0,1.7179915207878318,0.0,2.14748940098479,-0.01500000000000001,impossible,False,True,False,0.0,-0.4294978801969582
77520,btc-updown-5m-1789783800,1789784046321,1789784100000,34.35983041575663,1.7179915207878318,1.7179915207878318,1789784061353,0.0,34.35983041575663,34.35983041575663,0.0,1.3743932166302653,0.0,1.7179915207878318,-0.005,impossible,False,True,False,0.0,-0.34359830415756654
77580,btc-updown-5m-1789783800,1789784061971,1789784100000,22.90655361050442,1.3743932166302653,1.3743932166302653,1789784076992,0.0,22.90655361050442,22.90655361050442,0.0,1.145327680525221,0.0,1.3743932166302653,-0.01500000000000001,impossible,False,True,False,0.0,-0.2290655361050442
77622,btc-updown-5m-1789783800,1789784077817,1789784100000,19.088794675420353,1.145327680525221,1.145327680525221,1789784092956,0.0,19.088794675420353,19.088794675420353,0.0,0.9544397337710177,0.0,1.145327680525221,-0.01500000000000001,impossible,False,True,False,0.0,-0.1908879467542034
77670,btc-updown-5m-1789783800,1789784093538,1789784100000,15.907328896183628,0.9544397337710177,0.9544397337710177,1789784100000,0.0,15.907328896183628,15.907328896183628,0.0,0.7953664448091815,0.0,0.9544397337710177,,impossible,True,False,True,305.6913143480322,-0.15907328896183615
97292,btc-updown-5m-1789789200,1789789478077,1789789500000,23.0,0.46,306.4866807928414,1789789493131,23.0,0.0,0.0,0.0,0.0,22.655,23.115000000000002,-0.005,complete,False,False,False,306.0266807928414,-0.11500000000000199
97352,btc-updown-5m-1789789200,1789789493618,1789789500000,188.3,5.649,283.3716807928414,1789789500000,0.0,188.3,188.3,0.0,3.7660000000000005,0.0,5.649,,impossible,True,False,True,300.7226807928414,-1.8829999999999996
98280,btc-updown-5m-1789789500,1789789737087,1789789800000,108.58,4.3432,304.4886807928414,1789789752112,108.58,0.0,0.0,0.0,0.0,105.8655,110.2087,-0.01500000000000001,complete,False,False,False,300.1454807928414,-1.628699999999995
98342,btc-updown-5m-1789789500,1789789752758,1789789800000,250.0,10.0,194.2799807928414,1789789767800,187.08627491659027,62.91372508340973,62.91372508340973,0.0,1.8874117525022918,184.2799807928414,194.2799807928414,-0.02500000000000002,reduced,False,True,False,184.2799807928414,-5.306294123748842
