anchor_ts_ms,market_slug,first_ask,second_ask,qty,pair_cost,net_edge_005,pnl,equity_after
1789803872444,btc-updown-5m-1789803600,0.06,0.96,28.57,1.02,-0.02500000000000002,-0.7142500000000005,1684.0870277888787
1789803888167,btc-updown-5m-1789803600,0.05,0.49,34.65,0.54,0.45499999999999996,15.765749999999999,1699.8527777888787
1789804338110,btc-updown-5m-1789804200,0.11,0.9,100.83,1.01,-0.01500000000000001,-1.512450000000001,1698.3403277888788
1789804353466,btc-updown-5m-1789804200,0.11,0.91,127.81,1.02,-0.02500000000000002,-3.1952500000000024,1695.1450777888788
1789804368957,btc-updown-5m-1789804200,0.1,0.91,200.0,1.01,-0.01500000000000001,-3.0000000000000018,1692.1450777888788
1789804384627,btc-updown-5m-1789804200,0.1,0.91,140.0,1.01,-0.01500000000000001,-2.1000000000000014,1690.0450777888789
1789804400479,btc-updown-5m-1789804200,0.1,0.91,15.0,1.01,-0.01500000000000001,-0.22500000000000014,1689.820077788879
1789804415524,btc-updown-5m-1789804200,0.1,0.91,40.42,1.01,-0.01500000000000001,-0.6063000000000004,1689.213777788879
1789804431172,btc-updown-5m-1789804200,0.1,0.92,200.0,1.02,-0.02500000000000002,-5.0000000000000036,1684.213777788879
1789804446631,btc-updown-5m-1789804200,0.09,0.92,222.22222222222223,1.01,-0.01500000000000001,-3.3333333333333357,1680.8804444555458
1789804462094,btc-updown-5m-1789804200,0.09,0.92,222.22222222222223,1.01,-0.01500000000000001,-3.3333333333333357,1677.5471111222125
1789804478578,btc-updown-5m-1789804200,0.09,0.92,222.22222222222223,1.01,-0.01500000000000001,-3.3333333333333357,1674.2137777888793
1789804493990,btc-updown-5m-1789804200,0.09,0.7,61.0,0.7899999999999999,0.20500000000000007,12.505000000000004,1686.7187777888794
1789804726919,btc-updown-5m-1789804500,0.14,0.87,133.99,1.01,-0.01500000000000001,-2.0098500000000015,1684.7089277888795
1789804742259,btc-updown-5m-1789804500,0.14,0.87,142.85714285714283,1.01,-0.01500000000000001,-2.1428571428571437,1682.5660706460224
1789804757798,btc-updown-5m-1789804500,0.14,0.87,142.85714285714283,1.01,-0.01500000000000001,-2.1428571428571437,1680.4232135031652
1789804773614,btc-updown-5m-1789804500,0.14,0.87,142.85714285714283,1.01,-0.01500000000000001,-2.1428571428571437,1678.2803563603081
1789804789600,btc-updown-5m-1789804500,0.14,0.41,5.0,0.55,0.44499999999999995,2.2249999999999996,1680.505356360308
1789805230944,btc-updown-5m-1789805100,0.09,0.93,222.22222222222223,1.02,-0.02500000000000002,-5.55555555555556,1674.9498008047524
1789805246488,btc-updown-5m-1789805100,0.08,0.93,250.0,1.01,-0.01500000000000001,-3.7500000000000027,1671.1998008047524
1789805262059,btc-updown-5m-1789805100,0.08,0.93,206.56,1.01,-0.01500000000000001,-3.098400000000002,1668.1014008047523
1789805277848,btc-updown-5m-1789805100,0.08,0.93,206.56,1.01,-0.01500000000000001,-3.098400000000002,1665.0030008047522
1789805293520,btc-updown-5m-1789805100,0.08,0.93,5.0,1.01,-0.01500000000000001,-0.07500000000000005,1664.9280008047522
1789805309866,btc-updown-5m-1789805100,0.08,0.95,95.6,1.03,-0.035000000000000024,-3.3460000000000023,1661.5820008047522
1789805325030,btc-updown-5m-1789805100,0.07,0.96,142.33,1.03,-0.035000000000000024,-4.981550000000004,1656.6004508047522
1789805340133,btc-updown-5m-1789805100,0.06,0.96,224.57,1.02,-0.02500000000000002,-5.614250000000004,1650.9862008047521
1789805355649,btc-updown-5m-1789805100,0.05,0.96,309.31,1.01,-0.01500000000000001,-4.639650000000003,1646.346550804752
1789805371101,btc-updown-5m-1789805100,0.05,0.96,305.31,1.01,-0.01500000000000001,-4.579650000000003,1641.7669008047521
1789805387103,btc-updown-5m-1789805100,0.05,0.59,207.0,0.64,0.355,73.485,1715.251900804752
1789805542424,btc-updown-5m-1789805400,0.14,0.87,133.32,1.01,-0.01500000000000001,-1.9998000000000011,1713.252100804752
1789805558224,btc-updown-5m-1789805400,0.14,0.88,142.85714285714283,1.02,-0.02500000000000002,-3.5714285714285734,1709.6806722333233
1789805573854,btc-updown-5m-1789805400,0.13,0.88,24.84,1.01,-0.01500000000000001,-0.37260000000000026,1709.3080722333234
1789805589819,btc-updown-5m-1789805400,0.13,0.88,73.02,1.01,-0.01500000000000001,-1.0953000000000006,1708.2127722333234
1789805605838,btc-updown-5m-1789805400,0.13,0.89,101.0,1.02,-0.02500000000000002,-2.5250000000000017,1705.6877722333234
1789805621581,btc-updown-5m-1789805400,0.12,0.9,154.25,1.02,-0.02500000000000002,-3.856250000000003,1701.8315222333233
1789805637244,btc-updown-5m-1789805400,0.11,0.91,181.8181818181818,1.02,-0.02500000000000002,-4.5454545454545485,1697.2860676878688
1789805652998,btc-updown-5m-1789805400,0.1,0.91,168.32,1.01,-0.01500000000000001,-2.5248000000000017,1694.761267687869
1789805668006,btc-updown-5m-1789805400,0.1,0.91,171.08,1.01,-0.01500000000000001,-2.566200000000002,1692.195067687869
1789805683472,btc-updown-5m-1789805400,0.1,0.39,200.0,0.49,0.505,101.0,1793.195067687869
1789806077239,btc-updown-5m-1789806000,0.06,0.94,12.0,1.0,-0.005,-0.06,1793.135067687869
1789806093481,btc-updown-5m-1789806000,0.07,0.94,181.0,1.01,-0.01500000000000001,-2.7150000000000016,1790.420067687869
1789806109665,btc-updown-5m-1789806000,0.07,0.94,271.64,1.01,-0.01500000000000001,-4.074600000000003,1786.3454676878691
1789806125455,btc-updown-5m-1789806000,0.07,0.94,106.0,1.01,-0.01500000000000001,-1.590000000000001,1784.7554676878692
1789806140489,btc-updown-5m-1789806000,0.07,0.96,190.0,1.03,-0.035000000000000024,-6.650000000000005,1778.1054676878691
1789806156381,btc-updown-5m-1789806000,0.07,0.97,285.71428571428567,1.04,-0.04500000000000003,-12.857142857142865,1765.2483248307262
1789806171514,btc-updown-5m-1789806000,0.05,0.97,389.27,1.02,-0.02500000000000002,-9.731750000000007,1755.5165748307263
1789806187390,btc-updown-5m-1789806000,0.04,0.97,55.22,1.01,-0.01500000000000001,-0.8283000000000005,1754.6882748307264
1789806203242,btc-updown-5m-1789806000,0.04,0.97,103.88,1.01,-0.01500000000000001,-1.558200000000001,1753.1300748307265
1789806219152,btc-updown-5m-1789806000,0.04,0.98,500.0,1.02,-0.02500000000000002,-12.500000000000009,1740.6300748307265
1789807145187,btc-updown-5m-1789806900,0.03,0.98,301.32,1.01,-0.01500000000000001,-4.519800000000003,1736.1102748307264
1789807160877,btc-updown-5m-1789806900,0.03,0.98,352.98,1.01,-0.01500000000000001,-5.294700000000004,1730.8155748307265
1789807176399,btc-updown-5m-1789806900,0.03,0.98,266.7,1.01,-0.01500000000000001,-4.000500000000002,1726.8150748307264
1789807192027,btc-updown-5m-1789806900,0.03,0.4,49.99,0.43000000000000005,0.565,28.244349999999997,1755.0594248307264
1789807740692,btc-updown-5m-1789807500,0.06,0.95,77.0,1.01,-0.01500000000000001,-1.1550000000000007,1753.9044248307264
1789807756236,btc-updown-5m-1789807500,0.06,0.95,67.0,1.01,-0.01500000000000001,-1.0050000000000006,1752.8994248307263
1789807772004,btc-updown-5m-1789807500,0.06,0.95,47.97,1.01,-0.01500000000000001,-0.7195500000000005,1752.1798748307262
1789807787893,btc-updown-5m-1789807500,0.06,0.5,5.0,0.56,0.43499999999999994,2.175,1754.3548748307262
1789808614267,btc-updown-5m-1789808400,0.07,0.94,91.72,1.01,-0.01500000000000001,-1.3758000000000008,1752.9790748307262
1789808629850,btc-updown-5m-1789808400,0.07,0.93,84.0,1.0,-0.005,-0.42,1752.559074830726
1789808645270,btc-updown-5m-1789808400,0.08,0.93,250.0,1.01,-0.01500000000000001,-3.7500000000000027,1748.809074830726
1789808661188,btc-updown-5m-1789808400,0.08,0.93,218.27,1.01,-0.01500000000000001,-3.274050000000002,1745.5350248307261
1789808676608,btc-updown-5m-1789808400,0.08,0.93,109.14,1.01,-0.01500000000000001,-1.637100000000001,1743.8979248307262
1789808692102,btc-updown-5m-1789808400,0.08,0.5,232.16,0.58,0.41500000000000004,96.3464,1840.244324830726
1789808834562,btc-updown-5m-1789808700,0.08,0.93,250.0,1.01,-0.01500000000000001,-3.7500000000000027,1836.494324830726
1789808850009,btc-updown-5m-1789808700,0.08,0.93,250.0,1.01,-0.01500000000000001,-3.7500000000000027,1832.744324830726
1789808865438,btc-updown-5m-1789808700,0.08,0.93,250.0,1.01,-0.01500000000000001,-3.7500000000000027,1828.994324830726
1789808880928,btc-updown-5m-1789808700,0.08,0.93,250.0,1.01,-0.01500000000000001,-3.7500000000000027,1825.244324830726
1789808896758,btc-updown-5m-1789808700,0.08,0.93,250.0,1.01,-0.01500000000000001,-3.7500000000000027,1821.494324830726
1789808913196,btc-updown-5m-1789808700,0.08,0.93,250.0,1.01,-0.01500000000000001,-3.7500000000000027,1817.744324830726
1789808928513,btc-updown-5m-1789808700,0.08,0.93,250.0,1.01,-0.01500000000000001,-3.7500000000000027,1813.994324830726
1789808943933,btc-updown-5m-1789808700,0.08,0.93,250.0,1.01,-0.01500000000000001,-3.7500000000000027,1810.244324830726
1789809820251,btc-updown-5m-1789809600,0.02,0.99,99.0,1.01,-0.01500000000000001,-1.485000000000001,1808.7593248307262
1789809835939,btc-updown-5m-1789809600,0.02,0.99,85.37,1.01,-0.01500000000000001,-1.280550000000001,1807.4787748307263
1789809851813,btc-updown-5m-1789809600,0.02,0.99,85.37,1.01,-0.01500000000000001,-1.280550000000001,1806.1982248307263
1789809867060,btc-updown-5m-1789809600,0.02,0.98,20.37,1.0,-0.005,-0.10185000000000001,1806.0963748307263
1789809882847,btc-updown-5m-1789809600,0.03,0.98,315.2,1.01,-0.01500000000000001,-4.728000000000003,1801.3683748307262
1789809898574,btc-updown-5m-1789809600,0.03,0.62,97.77,0.65,0.345,33.73065,1835.0990248307262
1789811223161,btc-updown-5m-1789811100,0.04,0.97,343.0,1.01,-0.01500000000000001,-5.145000000000003,1829.9540248307262
1789811239227,btc-updown-5m-1789811100,0.04,0.97,145.0,1.01,-0.01500000000000001,-2.1750000000000016,1827.7790248307263
1789811254608,btc-updown-5m-1789811100,0.04,0.97,195.0,1.01,-0.01500000000000001,-2.925000000000002,1824.8540248307263
1789811270468,btc-updown-5m-1789811100,0.04,0.97,406.42,1.01,-0.01500000000000001,-6.096300000000004,1818.7577248307264
1789811286367,btc-updown-5m-1789811100,0.04,0.97,489.51,1.01,-0.01500000000000001,-7.342650000000004,1811.4150748307263
1789811302096,btc-updown-5m-1789811100,0.04,0.97,384.12,1.01,-0.01500000000000001,-5.761800000000004,1805.6532748307263
1789811317162,btc-updown-5m-1789811100,0.04,0.96,146.43,1.0,-0.005,-0.7321500000000001,1804.9211248307263
1789811332867,btc-updown-5m-1789811100,0.05,0.96,43.0,1.01,-0.01500000000000001,-0.6450000000000005,1804.2761248307263
1789811348801,btc-updown-5m-1789811100,0.05,0.96,253.0,1.01,-0.01500000000000001,-3.7950000000000026,1800.4811248307262
1789811371617,btc-updown-5m-1789811100,0.05,0.56,210.36,0.6100000000000001,0.3849999999999999,80.98859999999998,1881.4697248307261
1789812735693,btc-updown-5m-1789812600,0.1,0.92,200.0,1.02,-0.02500000000000002,-5.0000000000000036,1876.4697248307261
1789812751761,btc-updown-5m-1789812600,0.09,0.92,222.22222222222223,1.01,-0.01500000000000001,-3.3333333333333357,1873.1363914973929
1789812767653,btc-updown-5m-1789812600,0.09,0.93,222.22222222222223,1.02,-0.02500000000000002,-5.55555555555556,1867.5808359418372
1789812782820,btc-updown-5m-1789812600,0.09,0.93,222.22222222222223,1.02,-0.02500000000000002,-5.55555555555556,1862.0252803862816
1789812798299,btc-updown-5m-1789812600,0.08,0.93,250.0,1.01,-0.01500000000000001,-3.7500000000000027,1858.2752803862816
1789812813928,btc-updown-5m-1789812600,0.08,0.93,250.0,1.01,-0.01500000000000001,-3.7500000000000027,1854.5252803862816
1789812829499,btc-updown-5m-1789812600,0.08,0.95,60.26,1.03,-0.035000000000000024,-2.1091000000000015,1852.4161803862817
1789812845106,btc-updown-5m-1789812600,0.06,0.96,105.16,1.02,-0.02500000000000002,-2.629000000000002,1849.7871803862818
1789812860719,btc-updown-5m-1789812600,0.05,0.97,327.99,1.02,-0.02500000000000002,-8.199750000000007,1841.5874303862818
1789812876172,btc-updown-5m-1789812600,0.04,0.6,215.66,0.64,0.355,76.5593,1918.1467303862817
1789813332015,btc-updown-5m-1789813200,0.12,0.89,166.66666666666669,1.01,-0.01500000000000001,-2.5000000000000018,1915.6467303862817
1789813347551,btc-updown-5m-1789813200,0.12,0.88,158.0,1.0,-0.005,-0.79,1914.8567303862817
1789813363009,btc-updown-5m-1789813200,0.13,0.87,5.0,1.0,-0.005,-0.025,1914.8317303862816
1789813378610,btc-updown-5m-1789813200,0.14,0.87,142.85714285714283,1.01,-0.01500000000000001,-2.1428571428571437,1912.6888732434245
1789813394072,btc-updown-5m-1789813200,0.14,0.87,142.85714285714283,1.01,-0.01500000000000001,-2.1428571428571437,1910.5460161005674
1789813409751,btc-updown-5m-1789813200,0.14,0.87,142.85714285714283,1.01,-0.01500000000000001,-2.1428571428571437,1908.4031589577103
1789813425500,btc-updown-5m-1789813200,0.14,0.87,142.85714285714283,1.01,-0.01500000000000001,-2.1428571428571437,1906.2603018148532
1789813441239,btc-updown-5m-1789813200,0.14,0.87,52.49,1.01,-0.01500000000000001,-0.7873500000000005,1905.472951814853
1789813457051,btc-updown-5m-1789813200,0.14,0.88,65.0,1.02,-0.02500000000000002,-1.625000000000001,1903.847951814853
1789813472858,btc-updown-5m-1789813200,0.13,0.57,153.84615384615384,0.7,0.29500000000000004,45.38461538461539,1949.2325671994686
1789814859855,btc-updown-5m-1789814700,0.06,0.95,138.0,1.01,-0.01500000000000001,-2.070000000000001,1947.1625671994686
1789814875233,btc-updown-5m-1789814700,0.06,0.95,148.0,1.01,-0.01500000000000001,-2.2200000000000015,1944.9425671994686
1789814890696,btc-updown-5m-1789814700,0.06,0.95,217.0,1.01,-0.01500000000000001,-3.255000000000002,1941.6875671994685
1789814906455,btc-updown-5m-1789814700,0.06,0.95,155.4,1.01,-0.01500000000000001,-2.3310000000000017,1939.3565671994686
1789814921927,btc-updown-5m-1789814700,0.06,0.95,83.57,1.01,-0.01500000000000001,-1.2535500000000008,1938.1030171994687
1789814937429,btc-updown-5m-1789814700,0.06,0.95,80.82,1.01,-0.01500000000000001,-1.2123000000000006,1936.8907171994688
1789814953067,btc-updown-5m-1789814700,0.06,0.95,70.82,1.01,-0.01500000000000001,-1.0623000000000007,1935.8284171994687
1789814969153,btc-updown-5m-1789814700,0.06,0.95,125.82,1.01,-0.01500000000000001,-1.887300000000001,1933.9411171994686
1789814985190,btc-updown-5m-1789814700,0.06,0.54,60.0,0.6000000000000001,0.3949999999999999,23.699999999999996,1957.6411171994687
1789815755019,btc-updown-5m-1789815600,0.06,0.95,129.43,1.01,-0.01500000000000001,-1.9414500000000015,1955.6996671994686
1789815770408,btc-updown-5m-1789815600,0.06,0.95,140.2,1.01,-0.01500000000000001,-2.103000000000001,1953.5966671994686
1789815785780,btc-updown-5m-1789815600,0.06,0.96,250.0,1.02,-0.02500000000000002,-6.250000000000004,1947.3466671994686
1789815801396,btc-updown-5m-1789815600,0.05,0.96,245.0,1.01,-0.01500000000000001,-3.6750000000000025,1943.6716671994686
1789815817351,btc-updown-5m-1789815600,0.05,0.96,229.58,1.01,-0.01500000000000001,-3.4437000000000024,1940.2279671994686
1789815833144,btc-updown-5m-1789815600,0.05,0.96,179.37,1.01,-0.01500000000000001,-2.6905500000000018,1937.5374171994686
1789815848778,btc-updown-5m-1789815600,0.05,0.97,114.28,1.02,-0.02500000000000002,-2.857000000000002,1934.6804171994686
1789815864353,btc-updown-5m-1789815600,0.04,0.97,89.99,1.01,-0.01500000000000001,-1.3498500000000009,1933.3305671994685
1789815879829,btc-updown-5m-1789815600,0.04,0.51,500.0,0.55,0.44499999999999995,222.49999999999997,2155.8305671994685
1789818541616,btc-updown-5m-1789818300,0.14,0.86,95.0,1.0,-0.005,-0.47500000000000003,2155.3555671994686
1789819633534,btc-updown-5m-1789819500,0.11,0.9,78.24,1.01,-0.01500000000000001,-1.1736000000000006,2154.1819671994685
1789819648670,btc-updown-5m-1789819500,0.11,0.9,84.59,1.01,-0.01500000000000001,-1.268850000000001,2152.9131171994686
1789819664151,btc-updown-5m-1789819500,0.11,0.9,9.12,1.01,-0.01500000000000001,-0.1368000000000001,2152.7763171994684
1789819679922,btc-updown-5m-1789819500,0.11,0.96,181.8181818181818,1.07,-0.07500000000000007,-13.636363636363647,2139.139953563105
1789819695789,btc-updown-5m-1789819500,0.05,0.98,161.0,1.03,-0.035000000000000024,-5.635000000000004,2133.5049535631047
1789819711405,btc-updown-5m-1789819500,0.03,0.98,154.22,1.01,-0.01500000000000001,-2.3133000000000017,2131.191653563105
1789819727215,btc-updown-5m-1789819500,0.03,0.98,136.81,1.01,-0.01500000000000001,-2.0521500000000015,2129.139503563105
1789819742986,btc-updown-5m-1789819500,0.03,0.98,120.63,1.01,-0.01500000000000001,-1.8094500000000011,2127.3300535631047
1789819758776,btc-updown-5m-1789819500,0.03,0.98,455.93,1.01,-0.01500000000000001,-6.838950000000005,2120.491103563105
1789819774421,btc-updown-5m-1789819500,0.03,0.98,107.8,1.01,-0.01500000000000001,-1.617000000000001,2118.8741035631047
1789819790342,btc-updown-5m-1789819500,0.03,0.62,110.0,0.65,0.345,37.949999999999996,2156.8241035631045
1789820296441,btc-updown-5m-1789820100,0.14,0.87,50.0,1.01,-0.01500000000000001,-0.7500000000000004,2156.0741035631045
1789820311976,btc-updown-5m-1789820100,0.14,0.87,137.79,1.01,-0.01500000000000001,-2.0668500000000014,2154.0072535631043
1789820327765,btc-updown-5m-1789820100,0.14,0.87,124.13,1.01,-0.01500000000000001,-1.861950000000001,2152.1453035631043
1789820343476,btc-updown-5m-1789820100,0.14,0.87,142.85714285714283,1.01,-0.01500000000000001,-2.1428571428571437,2150.002446420247
1789820359020,btc-updown-5m-1789820100,0.14,0.87,142.85714285714283,1.01,-0.01500000000000001,-2.1428571428571437,2147.8595892773897
1789820374948,btc-updown-5m-1789820100,0.14,0.36,142.85714285714283,0.5,0.495,70.71428571428571,2218.5738749916754
1789820857124,btc-updown-5m-1789820700,0.07,0.94,159.42,1.01,-0.01500000000000001,-2.3913000000000015,2216.182574991675
1789820872775,btc-updown-5m-1789820700,0.07,0.94,247.0,1.01,-0.01500000000000001,-3.7050000000000023,2212.4775749916753
1789820888663,btc-updown-5m-1789820700,0.07,0.93,53.63,1.0,-0.005,-0.26815,2212.2094249916754
1789820904295,btc-updown-5m-1789820700,0.08,0.93,250.0,1.01,-0.01500000000000001,-3.7500000000000027,2208.4594249916754
1789820919859,btc-updown-5m-1789820700,0.08,0.93,146.27,1.01,-0.01500000000000001,-2.1940500000000016,2206.2653749916753
1789820935341,btc-updown-5m-1789820700,0.08,0.93,55.0,1.01,-0.01500000000000001,-0.8250000000000005,2205.4403749916755
1789820950982,btc-updown-5m-1789820700,0.08,0.94,81.36,1.02,-0.02500000000000002,-2.0340000000000016,2203.4063749916754
1789820966490,btc-updown-5m-1789820700,0.07,0.95,285.71428571428567,1.02,-0.02500000000000002,-7.142857142857147,2196.263517848818
1789820981848,btc-updown-5m-1789820700,0.06,0.95,25.19,1.01,-0.01500000000000001,-0.37785000000000024,2195.8856678488182
1789820997915,btc-updown-5m-1789820700,0.06,0.44,10.0,0.5,0.495,4.95,2200.835667848818
1789821751938,btc-updown-5m-1789821600,0.13,0.88,43.86,1.01,-0.01500000000000001,-0.6579000000000004,2200.177767848818
1789821767602,btc-updown-5m-1789821600,0.13,0.89,133.87,1.02,-0.02500000000000002,-3.346750000000003,2196.8310178488177
1789821783052,btc-updown-5m-1789821600,0.12,0.89,105.0,1.01,-0.01500000000000001,-1.575000000000001,2195.256017848818
1789821798634,btc-updown-5m-1789821600,0.12,0.89,100.0,1.01,-0.01500000000000001,-1.5000000000000009,2193.756017848818
1789821814319,btc-updown-5m-1789821600,0.12,0.89,100.0,1.01,-0.01500000000000001,-1.5000000000000009,2192.256017848818
1789821829773,btc-updown-5m-1789821600,0.12,0.89,50.0,1.01,-0.01500000000000001,-0.7500000000000004,2191.506017848818
1789821845389,btc-updown-5m-1789821600,0.12,0.89,50.0,1.01,-0.01500000000000001,-0.7500000000000004,2190.756017848818
1789821860777,btc-updown-5m-1789821600,0.12,0.9,166.66666666666669,1.02,-0.02500000000000002,-4.1666666666666705,2186.5893511821514
1789821876160,btc-updown-5m-1789821600,0.11,0.9,159.96,1.01,-0.01500000000000001,-2.3994000000000018,2184.1899511821516
1789821891842,btc-updown-5m-1789821600,0.11,0.64,6.4,0.75,0.245,1.568,2185.757951182152
1789822338628,btc-updown-5m-1789822200,0.06,0.95,144.35,1.01,-0.01500000000000001,-2.1652500000000012,2183.592701182152
1789822353977,btc-updown-5m-1789822200,0.06,0.95,38.0,1.01,-0.01500000000000001,-0.5700000000000004,2183.0227011821516
1789822369568,btc-updown-5m-1789822200,0.06,0.93,24.68,0.99,0.005000000000000009,0.12340000000000022,2183.1461011821516
1789822384963,btc-updown-5m-1789822200,0.08,0.93,147.42,1.01,-0.01500000000000001,-2.2113000000000014,2180.9348011821517
1789822400617,btc-updown-5m-1789822200,0.08,0.93,92.42,1.01,-0.01500000000000001,-1.386300000000001,2179.5485011821515
1789822416318,btc-updown-5m-1789822200,0.08,0.92,67.42,1.0,-0.005,-0.3371,2179.2114011821513
1789822431395,btc-updown-5m-1789822200,0.09,0.92,164.78,1.01,-0.01500000000000001,-2.4717000000000016,2176.7397011821513
1789822446573,btc-updown-5m-1789822200,0.09,0.92,97.62,1.01,-0.01500000000000001,-1.464300000000001,2175.275401182151
1789822462553,btc-updown-5m-1789822200,0.12,0.9,166.66666666666669,1.02,-0.02500000000000002,-4.1666666666666705,2171.1087345154847
1789822478569,btc-updown-5m-1789822200,0.11,0.9,92.59,1.01,-0.01500000000000001,-1.388850000000001,2169.719884515485
1789822494487,btc-updown-5m-1789822200,0.11,0.54,19.59,0.65,0.345,6.75855,2176.478434515485
1789823065912,btc-updown-5m-1789822800,0.08,0.93,21.47,1.01,-0.01500000000000001,-0.32205000000000017,2176.1563845154847
1789823081485,btc-updown-5m-1789822800,0.08,0.94,100.0,1.02,-0.02500000000000002,-2.5000000000000018,2173.6563845154847
1789823097223,btc-updown-5m-1789822800,0.07,0.5,84.0,0.5700000000000001,0.42499999999999993,35.699999999999996,2209.3563845154845
1789823850775,btc-updown-5m-1789823700,0.04,0.97,205.04,1.01,-0.01500000000000001,-3.075600000000002,2206.2807845154844
1789823866324,btc-updown-5m-1789823700,0.04,0.98,500.0,1.02,-0.02500000000000002,-12.500000000000009,2193.7807845154844
1789823881832,btc-updown-5m-1789823700,0.03,0.98,359.5,1.01,-0.01500000000000001,-5.392500000000004,2188.3882845154844
1789823897754,btc-updown-5m-1789823700,0.03,0.98,380.5,1.01,-0.01500000000000001,-5.707500000000004,2182.6807845154844
1789823913347,btc-updown-5m-1789823700,0.03,0.98,379.18,1.01,-0.01500000000000001,-5.687700000000004,2176.9930845154845
1789823928693,btc-updown-5m-1789823700,0.03,0.98,458.12,1.01,-0.01500000000000001,-6.871800000000005,2170.1212845154846
1789823944263,btc-updown-5m-1789823700,0.03,0.97,294.0,1.0,-0.005,-1.47,2168.651284515485
1789823960104,btc-updown-5m-1789823700,0.04,0.97,87.57,1.01,-0.01500000000000001,-1.3135500000000007,2167.337734515485
1789823975329,btc-updown-5m-1789823700,0.04,0.97,85.01,1.01,-0.01500000000000001,-1.275150000000001,2166.062584515485
1789823990796,btc-updown-5m-1789823700,0.04,0.28,215.99,0.32,0.6749999999999999,145.79325,2311.855834515485
1789824816763,btc-updown-5m-1789824600,0.07,0.94,3.39,1.01,-0.01500000000000001,-0.050850000000000034,2311.804984515485
1789824832776,btc-updown-5m-1789824600,0.07,0.95,152.0,1.02,-0.02500000000000002,-3.800000000000003,2308.004984515485
1789824848630,btc-updown-5m-1789824600,0.06,0.96,139.69,1.02,-0.02500000000000002,-3.4922500000000025,2304.512734515485
1789824864420,btc-updown-5m-1789824600,0.05,0.97,400.0,1.02,-0.02500000000000002,-10.000000000000007,2294.512734515485
1789824880132,btc-updown-5m-1789824600,0.04,0.97,250.65,1.01,-0.01500000000000001,-3.7597500000000026,2290.752984515485
1789824895465,btc-updown-5m-1789824600,0.04,0.52,194.0,0.56,0.43499999999999994,84.38999999999999,2375.142984515485
1789825740860,btc-updown-5m-1789825500,0.05,0.94,100.18,0.99,0.005000000000000009,0.5009000000000009,2375.643884515485
1789825756626,btc-updown-5m-1789825500,0.07,0.94,80.0,1.01,-0.01500000000000001,-1.2000000000000008,2374.443884515485
1789825772404,btc-updown-5m-1789825500,0.07,0.94,52.62,1.01,-0.01500000000000001,-0.7893000000000004,2373.654584515485
1789825788158,btc-updown-5m-1789825500,0.07,0.5,147.59,0.5700000000000001,0.42499999999999993,62.72574999999999,2436.380334515485
1789826019513,btc-updown-5m-1789825800,0.07,0.94,181.7,1.01,-0.01500000000000001,-2.7255000000000016,2433.654834515485
1789826035275,btc-updown-5m-1789825800,0.07,0.94,248.42,1.01,-0.01500000000000001,-3.7263000000000024,2429.9285345154854
1789826051139,btc-updown-5m-1789825800,0.07,0.95,198.42,1.02,-0.02500000000000002,-4.960500000000003,2424.968034515485
1789826066736,btc-updown-5m-1789825800,0.06,0.95,138.99,1.01,-0.01500000000000001,-2.0848500000000016,2422.883184515485
1789826082661,btc-updown-5m-1789825800,0.06,0.95,103.15,1.01,-0.01500000000000001,-1.5472500000000011,2421.335934515485
1789826098262,btc-updown-5m-1789825800,0.06,0.5,103.15,0.56,0.43499999999999994,44.87025,2466.206184515485
1789826677053,btc-updown-5m-1789826400,0.02,0.99,526.0,1.01,-0.01500000000000001,-7.890000000000005,2458.316184515485
1789826692760,btc-updown-5m-1789826400,0.02,0.64,177.32,0.66,0.33499999999999996,59.40219999999999,2517.718384515485
1789826845947,btc-updown-5m-1789826700,0.04,0.96,85.0,1.0,-0.005,-0.425,2517.293384515485
1789826861665,btc-updown-5m-1789826700,0.05,0.96,69.79,1.01,-0.01500000000000001,-1.0468500000000007,2516.2465345154847
1789826877030,btc-updown-5m-1789826700,0.05,0.97,400.0,1.02,-0.02500000000000002,-10.000000000000007,2506.2465345154847
1789826892550,btc-updown-5m-1789826700,0.04,0.97,168.98,1.01,-0.01500000000000001,-2.5347000000000017,2503.7118345154845
1789826908011,btc-updown-5m-1789826700,0.04,0.97,239.1,1.01,-0.01500000000000001,-3.5865000000000022,2500.1253345154846
1789826923556,btc-updown-5m-1789826700,0.04,0.97,223.8,1.01,-0.01500000000000001,-3.3570000000000024,2496.7683345154846
1789826939465,btc-updown-5m-1789826700,0.04,0.97,223.8,1.01,-0.01500000000000001,-3.3570000000000024,2493.4113345154847
1789826954662,btc-updown-5m-1789826700,0.04,0.97,250.66,1.01,-0.01500000000000001,-3.7599000000000022,2489.6514345154847
1789826970286,btc-updown-5m-1789826700,0.04,0.97,334.94,1.01,-0.01500000000000001,-5.024100000000003,2484.6273345154846
1789826986215,btc-updown-5m-1789826700,0.04,0.48,282.48,0.52,0.475,134.178,2618.8053345154844
1789827434138,btc-updown-5m-1789827300,0.09,0.92,72.39,1.01,-0.01500000000000001,-1.0858500000000006,2617.7194845154845
1789827449688,btc-updown-5m-1789827300,0.09,0.92,67.7,1.01,-0.01500000000000001,-1.0155000000000007,2616.7039845154845
1789827464812,btc-updown-5m-1789827300,0.09,0.92,40.82,1.01,-0.01500000000000001,-0.6123000000000004,2616.0916845154848
