anchor_ts_ms,hedge_ts_ms,settle_ts,market_slug,leg1_budget,first_ask,second_ask,qty,leg1_cost,leg2_cost,friction,total_cost,pair_cost_net,status,payout,pnl
1789797248563,1789797263572,1789797263572,btc-updown-5m-1789797000,10.0,0.04,0.98,250.0,10.0,245.0,1.25,256.25,1.025,SETTLED,250.0,-6.25
1789797264072,1789797279237,1789797279237,btc-updown-5m-1789797000,10.0,0.03,0.98,333.33333333333337,10.0,326.6666666666667,1.666666666666667,338.33333333333337,1.015,SETTLED,333.33333333333337,-5.0
1789797279507,1789797294548,1789797294548,btc-updown-5m-1789797000,10.0,0.03,0.98,333.33333333333337,10.0,326.6666666666667,1.666666666666667,338.33333333333337,1.015,SETTLED,333.33333333333337,-5.0
1789797295260,1789797310283,1789797310283,btc-updown-5m-1789797000,10.0,0.03,0.55,115.35,3.4604999999999997,63.4425,0.57675,67.47975000000001,0.5850000000000001,SETTLED,115.35,47.870249999999984
1789797752481,1789797767525,1789797767525,btc-updown-5m-1789797600,10.0,0.09,0.92,111.11111111111111,10.0,102.22222222222223,0.5555555555555556,112.77777777777779,1.015,SETTLED,111.11111111111111,-1.6666666666666714
1789797767944,1789797782960,1789797782960,btc-updown-5m-1789797600,10.0,0.09,0.92,111.11111111111111,10.0,102.22222222222223,0.5555555555555556,112.77777777777779,1.015,SETTLED,111.11111111111111,-1.6666666666666714
1789797783373,1789797798492,1789797798492,btc-updown-5m-1789797600,10.0,0.09,0.92,111.11111111111111,10.0,102.22222222222223,0.5555555555555556,112.77777777777779,1.015,SETTLED,111.11111111111111,-1.6666666666666714
1789797798934,1789797813934,1789797813934,btc-updown-5m-1789797600,10.0,0.09,0.92,111.11111111111111,10.0,102.22222222222223,0.5555555555555556,112.77777777777779,1.015,SETTLED,111.11111111111111,-1.6666666666666714
1789797814456,1789797829658,1789797829658,btc-updown-5m-1789797600,10.0,0.09,0.93,90.0,8.1,83.7,0.45,92.25,1.025,SETTLED,90.0,-2.25
1789797830523,1789797845551,1789797845551,btc-updown-5m-1789797600,10.0,0.08,0.93,125.0,10.0,116.25,0.625,126.875,1.015,SETTLED,125.0,-1.875
1789797846023,1789797861073,1789797861073,btc-updown-5m-1789797600,10.0,0.08,0.94,125.0,10.0,117.5,0.625,128.125,1.025,SETTLED,125.0,-3.125
1789797861492,1789797876564,1789797876564,btc-updown-5m-1789797600,10.0,0.07,0.94,55.0,3.8500000000000005,51.699999999999996,0.275,55.824999999999996,1.015,SETTLED,55.0,-0.8249999999999957
1789797876893,1789797891912,1789797891912,btc-updown-5m-1789797600,10.0,0.07,0.94,85.68,5.997600000000001,80.53920000000001,0.42840000000000006,86.96520000000001,1.015,SETTLED,85.68,-1.2852000000000032
1789797892218,1789797907250,1789797907250,btc-updown-5m-1789797600,10.0,0.07,0.46,142.85714285714283,10.0,65.71428571428571,0.7142857142857142,76.42857142857142,0.535,SETTLED,142.85714285714283,66.42857142857142
1789798046133,1789798061196,1789798061196,btc-updown-5m-1789797900,10.0,0.1,0.91,36.02,3.6020000000000003,32.778200000000005,0.1801,36.560300000000005,1.015,SETTLED,36.02,-0.540300000000002
1789798061882,1789798076925,1789798076925,btc-updown-5m-1789797900,10.0,0.1,0.92,100.0,10.0,92.0,0.5,102.5,1.025,SETTLED,100.0,-2.5
1789798077631,1789798092645,1789798092645,btc-updown-5m-1789797900,10.0,0.09,0.92,111.11111111111111,10.0,102.22222222222223,0.5555555555555556,112.77777777777779,1.015,SETTLED,111.11111111111111,-1.6666666666666714
1789798093116,1789798108156,1789798108156,btc-updown-5m-1789797900,10.0,0.09,0.92,111.11111111111111,10.0,102.22222222222223,0.5555555555555556,112.77777777777779,1.015,SETTLED,111.11111111111111,-1.6666666666666714
1789798108572,1789798123583,1789798123583,btc-updown-5m-1789797900,10.0,0.09,0.92,111.11111111111111,10.0,102.22222222222223,0.5555555555555556,112.77777777777779,1.015,SETTLED,111.11111111111111,-1.6666666666666714
1789798124450,1789798139499,1789798139499,btc-updown-5m-1789797900,10.0,0.09,0.92,111.11111111111111,10.0,102.22222222222223,0.5555555555555556,112.77777777777779,1.015,SETTLED,111.11111111111111,-1.6666666666666714
1789798140151,1789798155176,1789798155176,btc-updown-5m-1789797900,10.0,0.09,0.9,2.56,0.2304,2.3040000000000003,0.0128,2.5472,0.995,SETTLED,2.56,0.012799999999999923
1789798155734,1789798170779,1789798170779,btc-updown-5m-1789797900,10.0,0.11,0.9,90.9090909090909,10.0,81.81818181818181,0.45454545454545453,92.27272727272727,1.015,SETTLED,90.9090909090909,-1.3636363636363598
1789798171238,1789798186283,1789798186283,btc-updown-5m-1789797900,10.0,0.11,0.9,90.9090909090909,10.0,81.81818181818181,0.45454545454545453,92.27272727272727,1.015,SETTLED,90.9090909090909,-1.3636363636363598
1789798186998,1789798202296,1789798202296,btc-updown-5m-1789797900,10.0,0.11,0.33,90.9090909090909,10.0,30.0,0.45454545454545453,40.45454545454545,0.445,SETTLED,90.9090909090909,50.45454545454545
1789799847926,1789799862942,1789799862942,btc-updown-5m-1789799700,10.0,0.05,0.97,200.0,10.0,194.0,1.0,205.0,1.025,SETTLED,200.0,-5.0
1789799863487,1789799878500,1789799878500,btc-updown-5m-1789799700,10.0,0.04,0.97,180.0,7.2,174.6,0.9,182.7,1.015,SETTLED,180.0,-2.6999999999999886
1789799878835,1789799893849,1789799893849,btc-updown-5m-1789799700,10.0,0.04,0.97,85.0,3.4,82.45,0.425,86.275,1.015,SETTLED,85.0,-1.2750000000000057
1789799894149,1789799909175,1789799909175,btc-updown-5m-1789799700,10.0,0.04,0.96,144.62,5.784800000000001,138.8352,0.7231000000000001,145.34309999999996,1.005,SETTLED,144.62,-0.7230999999999597
1789799909760,1789799924763,1789799924763,btc-updown-5m-1789799700,10.0,0.05,0.96,164.0,8.200000000000001,157.44,0.8200000000000001,166.45999999999998,1.015,SETTLED,164.0,-2.4599999999999795
1789799925242,1789799940250,1789799940250,btc-updown-5m-1789799700,10.0,0.05,0.96,200.0,10.0,192.0,1.0,203.0,1.015,SETTLED,200.0,-3.0
1789799940843,1789799955875,1789799955875,btc-updown-5m-1789799700,10.0,0.05,0.96,122.95,6.147500000000001,118.032,0.61475,124.79424999999999,1.015,SETTLED,122.95,-1.8442499999999882
1789799956335,1789799971541,1789799971541,btc-updown-5m-1789799700,10.0,0.05,0.96,68.0,3.4000000000000004,65.28,0.34,69.02000000000001,1.015,SETTLED,68.0,-1.0200000000000102
1789799971983,1789799986997,1789799986997,btc-updown-5m-1789799700,10.0,0.05,0.96,62.79,3.1395,60.2784,0.31395,63.731849999999994,1.015,SETTLED,62.79,-0.9418499999999952
1789799987793,1789800002807,1789800002807,btc-updown-5m-1789799700,10.0,0.05,0.47,138.36,6.918000000000001,65.0292,0.6918000000000001,72.63900000000001,0.525,SETTLED,138.36,65.721
1789800549654,1789800564710,1789800564710,btc-updown-5m-1789800300,10.0,0.11,0.9,6.53,0.7183,5.877000000000001,0.03265,6.627950000000001,1.015,SETTLED,6.53,-0.09795000000000087
1789801147188,1789801162222,1789801162222,btc-updown-5m-1789800900,10.0,0.14,0.86,6.66,0.9324000000000001,5.7276,0.0333,6.6933,1.005,SETTLED,6.66,-0.03329999999999966
1789801374657,1789801389669,1789801389669,btc-updown-5m-1789801200,10.0,0.14,0.9,65.0,9.100000000000001,58.5,0.325,67.925,1.045,SETTLED,65.0,-2.924999999999997
1789801390349,1789801405382,1789801405382,btc-updown-5m-1789801200,10.0,0.12,0.88,39.99,4.7988,35.1912,0.19995000000000002,40.18995,1.005,SETTLED,39.99,-0.19995000000000118
1789801406032,1789801421093,1789801421093,btc-updown-5m-1789801200,10.0,0.13,0.88,76.92307692307692,10.0,67.6923076923077,0.3846153846153846,78.07692307692308,1.015,SETTLED,76.92307692307692,-1.1538461538461604
1789801421779,1789801436809,1789801436809,btc-updown-5m-1789801200,10.0,0.13,0.88,76.92307692307692,10.0,67.6923076923077,0.3846153846153846,78.07692307692308,1.015,SETTLED,76.92307692307692,-1.1538461538461604
1789801452262,1789801482053,1789801482053,btc-updown-5m-1789801200,10.0,0.01,0.999,7.0,0.07,6.993,0.035,7.098000000000001,1.0139999999999998,SETTLED,7.0,-0.09800000000000075
1789801482053,1789801497130,1789801497130,btc-updown-5m-1789801200,10.0,0.002,0.999,1.0,0.002,0.999,0.005,1.0059999999999998,1.0059999999999998,SETTLED,1.0,-0.005999999999999783
1789801497642,1789801512702,1789801512702,btc-updown-5m-1789801200,10.0,0.01,0.5,24.68,0.2468,12.34,0.1234,12.7102,0.515,SETTLED,24.68,11.9698
1789802332385,1789802347461,1789802347461,btc-updown-5m-1789802100,10.0,0.02,0.99,441.0,8.82,436.59,2.205,447.61499999999995,1.015,SETTLED,441.0,-6.614999999999952
1789802347818,1789802362854,1789802362854,btc-updown-5m-1789802100,10.0,0.02,0.99,422.0,8.44,417.78,2.11,428.33,1.015,SETTLED,422.0,-6.329999999999984
1789802363147,1789802378159,1789802378159,btc-updown-5m-1789802100,10.0,0.02,0.99,321.3,6.426,318.087,1.6065,326.11949999999996,1.015,SETTLED,321.3,-4.819499999999948
1789802378795,1789802393837,1789802393837,btc-updown-5m-1789802100,10.0,0.02,0.99,128.8,2.576,127.51200000000001,0.644,130.73200000000003,1.015,SETTLED,128.8,-1.9320000000000164
1789802394792,1789802409810,1789802409810,btc-updown-5m-1789802100,10.0,0.02,0.31,15.0,0.3,4.65,0.075,5.025,0.335,SETTLED,15.0,9.975
1789803252089,1789803267142,1789803267142,btc-updown-5m-1789803000,10.0,0.02,0.99,365.93,7.3186,362.2707,1.82965,371.41895,1.015,SETTLED,365.93,-5.4889499999999884
1789803267765,1789803282791,1789803282791,btc-updown-5m-1789803000,10.0,0.02,0.99,320.65,6.412999999999999,317.4435,1.6032499999999998,325.45975,1.015,SETTLED,320.65,-4.809750000000008
1789803283589,1789803298598,1789803298598,btc-updown-5m-1789803000,10.0,0.02,0.95,232.64,4.6528,221.00799999999998,1.1632,226.82399999999998,0.975,SETTLED,232.64,5.8160000000000025
1789803298886,1789803313915,1789803313915,btc-updown-5m-1789803000,10.0,0.06,0.45,108.37,6.5022,48.7665,0.54185,55.81055,0.515,SETTLED,108.37,52.559450000000005
1789803840968,1789803855981,1789803855981,btc-updown-5m-1789803600,10.0,0.07,0.95,142.85714285714283,10.0,135.7142857142857,0.7142857142857142,146.42857142857142,1.025,SETTLED,142.85714285714283,-3.5714285714285836
1789803856815,1789803871850,1789803871850,btc-updown-5m-1789803600,10.0,0.06,0.95,57.0,3.42,54.15,0.28500000000000003,57.855,1.015,SETTLED,57.0,-0.8549999999999969
1789803872444,1789803887459,1789803887459,btc-updown-5m-1789803600,10.0,0.06,0.96,28.57,1.7142,27.4272,0.14285,29.284249999999997,1.025,SETTLED,28.57,-0.7142499999999963
1789803888167,1789803903194,1789803903194,btc-updown-5m-1789803600,10.0,0.05,0.49,34.65,1.7325,16.9785,0.17325,18.884249999999998,0.545,SETTLED,34.65,15.76575
1789804338110,1789804353130,1789804353130,btc-updown-5m-1789804200,10.0,0.11,0.9,90.9090909090909,10.0,81.81818181818181,0.45454545454545453,92.27272727272727,1.015,SETTLED,90.9090909090909,-1.3636363636363598
1789804353466,1789804368518,1789804368518,btc-updown-5m-1789804200,10.0,0.11,0.91,90.9090909090909,10.0,82.72727272727273,0.45454545454545453,93.18181818181819,1.025,SETTLED,90.9090909090909,-2.2727272727272805
1789804368957,1789804383964,1789804383964,btc-updown-5m-1789804200,10.0,0.1,0.91,100.0,10.0,91.0,0.5,101.5,1.015,SETTLED,100.0,-1.5
1789804384627,1789804399656,1789804399656,btc-updown-5m-1789804200,10.0,0.1,0.91,100.0,10.0,91.0,0.5,101.5,1.015,SETTLED,100.0,-1.5
1789804400479,1789804415524,1789804415524,btc-updown-5m-1789804200,10.0,0.1,0.91,15.0,1.5,13.65,0.075,15.225,1.015,SETTLED,15.0,-0.22499999999999964
1789804415524,1789804430542,1789804430542,btc-updown-5m-1789804200,10.0,0.1,0.91,40.42,4.042000000000001,36.7822,0.2021,41.026300000000006,1.015,SETTLED,40.42,-0.6063000000000045
1789804431172,1789804446218,1789804446218,btc-updown-5m-1789804200,10.0,0.1,0.92,100.0,10.0,92.0,0.5,102.5,1.025,SETTLED,100.0,-2.5
1789804446631,1789804461644,1789804461644,btc-updown-5m-1789804200,10.0,0.09,0.92,111.11111111111111,10.0,102.22222222222223,0.5555555555555556,112.77777777777779,1.015,SETTLED,111.11111111111111,-1.6666666666666714
1789804462094,1789804478578,1789804478578,btc-updown-5m-1789804200,10.0,0.09,0.92,111.11111111111111,10.0,102.22222222222223,0.5555555555555556,112.77777777777779,1.015,SETTLED,111.11111111111111,-1.6666666666666714
1789804478578,1789804493610,1789804493610,btc-updown-5m-1789804200,10.0,0.09,0.92,111.11111111111111,10.0,102.22222222222223,0.5555555555555556,112.77777777777779,1.015,SETTLED,111.11111111111111,-1.6666666666666714
1789804493990,1789804509006,1789804509006,btc-updown-5m-1789804200,10.0,0.09,0.7,61.0,5.49,42.699999999999996,0.305,48.495,0.7949999999999999,SETTLED,61.0,12.505000000000003
1789804726919,1789804741930,1789804741930,btc-updown-5m-1789804500,10.0,0.14,0.87,71.42857142857142,10.0,62.14285714285713,0.3571428571428571,72.5,1.015,SETTLED,71.42857142857142,-1.0714285714285836
1789804742259,1789804757274,1789804757274,btc-updown-5m-1789804500,10.0,0.14,0.87,71.42857142857142,10.0,62.14285714285713,0.3571428571428571,72.5,1.015,SETTLED,71.42857142857142,-1.0714285714285836
1789804757798,1789804772818,1789804772818,btc-updown-5m-1789804500,10.0,0.14,0.87,71.42857142857142,10.0,62.14285714285713,0.3571428571428571,72.5,1.015,SETTLED,71.42857142857142,-1.0714285714285836
1789804773614,1789804788689,1789804788689,btc-updown-5m-1789804500,10.0,0.14,0.87,71.42857142857142,10.0,62.14285714285713,0.3571428571428571,72.5,1.015,SETTLED,71.42857142857142,-1.0714285714285836
1789804789600,1789804804693,1789804804693,btc-updown-5m-1789804500,10.0,0.14,0.41,5.0,0.7000000000000001,2.05,0.025,2.775,0.555,SETTLED,5.0,2.225
1789805230944,1789805246012,1789805246012,btc-updown-5m-1789805100,10.0,0.09,0.93,111.11111111111111,10.0,103.33333333333334,0.5555555555555556,113.8888888888889,1.025,SETTLED,111.11111111111111,-2.7777777777777857
1789805246488,1789805261582,1789805261582,btc-updown-5m-1789805100,10.0,0.08,0.93,125.0,10.0,116.25,0.625,126.875,1.015,SETTLED,125.0,-1.875
1789805262059,1789805277244,1789805277244,btc-updown-5m-1789805100,10.0,0.08,0.93,125.0,10.0,116.25,0.625,126.875,1.015,SETTLED,125.0,-1.875
1789805277848,1789805292882,1789805292882,btc-updown-5m-1789805100,10.0,0.08,0.93,125.0,10.0,116.25,0.625,126.875,1.015,SETTLED,125.0,-1.875
1789805293520,1789805308561,1789805308561,btc-updown-5m-1789805100,10.0,0.08,0.93,5.0,0.4,4.65,0.025,5.075000000000001,1.015,SETTLED,5.0,-0.07500000000000107
1789805309866,1789805324926,1789805324926,btc-updown-5m-1789805100,10.0,0.08,0.95,95.6,7.648,90.82,0.478,98.94599999999998,1.035,SETTLED,95.6,-3.3459999999999894
1789805325030,1789805340046,1789805340046,btc-updown-5m-1789805100,10.0,0.07,0.96,142.33,9.963100000000003,136.6368,0.7116500000000001,147.31154999999998,1.035,SETTLED,142.33,-4.98154999999997
1789805340133,1789805355151,1789805355151,btc-updown-5m-1789805100,10.0,0.06,0.96,166.66666666666669,10.0,160.0,0.8333333333333335,170.83333333333334,1.025,SETTLED,166.66666666666669,-4.166666666666657
1789805355649,1789805370699,1789805370699,btc-updown-5m-1789805100,10.0,0.05,0.96,200.0,10.0,192.0,1.0,203.0,1.015,SETTLED,200.0,-3.0
1789805371101,1789805386121,1789805386121,btc-updown-5m-1789805100,10.0,0.05,0.96,200.0,10.0,192.0,1.0,203.0,1.015,SETTLED,200.0,-3.0
1789805387103,1789805402116,1789805402116,btc-updown-5m-1789805100,10.0,0.05,0.59,200.0,10.0,118.0,1.0,129.0,0.645,SETTLED,200.0,71.0
1789805542424,1789805557595,1789805557595,btc-updown-5m-1789805400,10.0,0.14,0.87,71.42857142857142,10.0,62.14285714285713,0.3571428571428571,72.5,1.015,SETTLED,71.42857142857142,-1.0714285714285836
1789805558224,1789805573303,1789805573303,btc-updown-5m-1789805400,10.0,0.14,0.88,71.42857142857142,10.0,62.85714285714285,0.3571428571428571,73.21428571428571,1.025,SETTLED,71.42857142857142,-1.7857142857142918
1789805573854,1789805588896,1789805588896,btc-updown-5m-1789805400,10.0,0.13,0.88,24.84,3.2292,21.8592,0.1242,25.2126,1.015,SETTLED,24.84,-0.3725999999999985
1789805589819,1789805604862,1789805604862,btc-updown-5m-1789805400,10.0,0.13,0.88,73.02,9.4926,64.2576,0.3651,74.11529999999999,1.015,SETTLED,73.02,-1.0952999999999946
1789805605838,1789805620852,1789805620852,btc-updown-5m-1789805400,10.0,0.13,0.89,76.92307692307692,10.0,68.46153846153845,0.3846153846153846,78.84615384615384,1.025,SETTLED,76.92307692307692,-1.9230769230769198
1789805621581,1789805636625,1789805636625,btc-updown-5m-1789805400,10.0,0.12,0.9,83.33333333333334,10.0,75.00000000000001,0.41666666666666674,85.41666666666669,1.025,SETTLED,83.33333333333334,-2.083333333333343
1789805637244,1789805652370,1789805652370,btc-updown-5m-1789805400,10.0,0.11,0.91,90.9090909090909,10.0,82.72727272727273,0.45454545454545453,93.18181818181819,1.025,SETTLED,90.9090909090909,-2.2727272727272805
1789805652998,1789805668006,1789805668006,btc-updown-5m-1789805400,10.0,0.1,0.91,100.0,10.0,91.0,0.5,101.5,1.015,SETTLED,100.0,-1.5
1789805668006,1789805683032,1789805683032,btc-updown-5m-1789805400,10.0,0.1,0.91,100.0,10.0,91.0,0.5,101.5,1.015,SETTLED,100.0,-1.5
1789805683472,1789805701457,1789805701457,btc-updown-5m-1789805400,10.0,0.1,0.39,100.0,10.0,39.0,0.5,49.5,0.495,SETTLED,100.0,50.5
1789806077239,1789806092252,1789806092252,btc-updown-5m-1789806000,10.0,0.06,0.94,12.0,0.72,11.28,0.06,12.06,1.005,SETTLED,12.0,-0.0600000000000005
1789806093481,1789806108503,1789806108503,btc-updown-5m-1789806000,10.0,0.07,0.94,142.85714285714283,10.0,134.28571428571425,0.7142857142857142,144.99999999999997,1.015,SETTLED,142.85714285714283,-2.142857142857139
1789806109665,1789806124685,1789806124685,btc-updown-5m-1789806000,10.0,0.07,0.94,142.85714285714283,10.0,134.28571428571425,0.7142857142857142,144.99999999999997,1.015,SETTLED,142.85714285714283,-2.142857142857139
1789806125455,1789806140489,1789806140489,btc-updown-5m-1789806000,10.0,0.07,0.94,106.0,7.420000000000001,99.64,0.53,107.59,1.015,SETTLED,106.0,-1.5900000000000034
1789806140489,1789806155529,1789806155529,btc-updown-5m-1789806000,10.0,0.07,0.96,142.85714285714283,10.0,137.1428571428571,0.7142857142857142,147.85714285714283,1.035,SETTLED,142.85714285714283,-5.0
1789806156381,1789806171514,1789806171514,btc-updown-5m-1789806000,10.0,0.07,0.97,142.85714285714283,10.0,138.57142857142856,0.7142857142857142,149.28571428571428,1.045,SETTLED,142.85714285714283,-6.428571428571445
1789806171514,1789806186522,1789806186522,btc-updown-5m-1789806000,10.0,0.05,0.97,200.0,10.0,194.0,1.0,205.0,1.025,SETTLED,200.0,-5.0
1789806187390,1789806202512,1789806202512,btc-updown-5m-1789806000,10.0,0.04,0.97,55.22,2.2088,53.563399999999994,0.2761,56.0483,1.015,SETTLED,55.22,-0.8282999999999987
1789806203242,1789806218255,1789806218255,btc-updown-5m-1789806000,10.0,0.04,0.97,103.88,4.1552,100.7636,0.5194,105.4382,1.015,SETTLED,103.88,-1.5581999999999994
1789806219152,1789806234194,1789806234194,btc-updown-5m-1789806000,10.0,0.04,0.98,250.0,10.0,245.0,1.25,256.25,1.025,SETTLED,250.0,-6.25
1789807145187,1789807160223,1789807160223,btc-updown-5m-1789806900,10.0,0.03,0.98,301.32,9.0396,295.29359999999997,1.5066,305.83979999999997,1.015,SETTLED,301.32,-4.519799999999975
1789807160877,1789807175935,1789807175935,btc-updown-5m-1789806900,10.0,0.03,0.98,333.33333333333337,10.0,326.6666666666667,1.666666666666667,338.33333333333337,1.015,SETTLED,333.33333333333337,-5.0
1789807176399,1789807191446,1789807191446,btc-updown-5m-1789806900,10.0,0.03,0.98,266.7,8.001,261.366,1.3335,270.7005,1.015,SETTLED,266.7,-4.000499999999988
1789807192027,1789807207138,1789807207138,btc-updown-5m-1789806900,10.0,0.03,0.4,49.99,1.4997,19.996000000000002,0.24995,21.74565,0.43500000000000005,SETTLED,49.99,28.24435
1789807740692,1789807755835,1789807755835,btc-updown-5m-1789807500,10.0,0.06,0.95,77.0,4.62,73.14999999999999,0.385,78.155,1.015,SETTLED,77.0,-1.1550000000000011
1789807756236,1789807771270,1789807771270,btc-updown-5m-1789807500,10.0,0.06,0.95,67.0,4.02,63.65,0.335,68.005,1.015,SETTLED,67.0,-1.0049999999999955
1789807772004,1789807787035,1789807787035,btc-updown-5m-1789807500,10.0,0.06,0.95,47.97,2.8781999999999996,45.5715,0.23985,48.68955,1.015,SETTLED,47.97,-0.7195499999999981
1789807787893,1789807802923,1789807802923,btc-updown-5m-1789807500,10.0,0.06,0.5,5.0,0.3,2.5,0.025,2.8249999999999997,0.5650000000000001,SETTLED,5.0,2.1750000000000003
1789808614267,1789808629300,1789808629300,btc-updown-5m-1789808400,10.0,0.07,0.94,91.72,6.420400000000001,86.21679999999999,0.4586,93.0958,1.015,SETTLED,91.72,-1.3757999999999981
1789808629850,1789808644866,1789808644866,btc-updown-5m-1789808400,10.0,0.07,0.93,84.0,5.880000000000001,78.12,0.42,84.42,1.005,SETTLED,84.0,-0.4200000000000017
1789808645270,1789808660309,1789808660309,btc-updown-5m-1789808400,10.0,0.08,0.93,125.0,10.0,116.25,0.625,126.875,1.015,SETTLED,125.0,-1.875
1789808661188,1789808676201,1789808676201,btc-updown-5m-1789808400,10.0,0.08,0.93,125.0,10.0,116.25,0.625,126.875,1.015,SETTLED,125.0,-1.875
1789808676608,1789808691648,1789808691648,btc-updown-5m-1789808400,10.0,0.08,0.93,109.14,8.7312,101.5002,0.5457,110.7771,1.015,SETTLED,109.14,-1.6371000000000038
1789808692102,1789808707134,1789808707134,btc-updown-5m-1789808400,10.0,0.08,0.5,125.0,10.0,62.5,0.625,73.125,0.585,SETTLED,125.0,51.875
1789808834562,1789808849578,1789808849578,btc-updown-5m-1789808700,10.0,0.08,0.93,125.0,10.0,116.25,0.625,126.875,1.015,SETTLED,125.0,-1.875
1789808850009,1789808865055,1789808865055,btc-updown-5m-1789808700,10.0,0.08,0.93,125.0,10.0,116.25,0.625,126.875,1.015,SETTLED,125.0,-1.875
1789808865438,1789808880482,1789808880482,btc-updown-5m-1789808700,10.0,0.08,0.93,125.0,10.0,116.25,0.625,126.875,1.015,SETTLED,125.0,-1.875
1789808880928,1789808896279,1789808896279,btc-updown-5m-1789808700,10.0,0.08,0.93,125.0,10.0,116.25,0.625,126.875,1.015,SETTLED,125.0,-1.875
1789808896758,1789808911825,1789808911825,btc-updown-5m-1789808700,10.0,0.08,0.93,125.0,10.0,116.25,0.625,126.875,1.015,SETTLED,125.0,-1.875
1789808913196,1789808928217,1789808928217,btc-updown-5m-1789808700,10.0,0.08,0.93,125.0,10.0,116.25,0.625,126.875,1.015,SETTLED,125.0,-1.875
1789808928513,1789808943685,1789808943685,btc-updown-5m-1789808700,10.0,0.08,0.93,125.0,10.0,116.25,0.625,126.875,1.015,SETTLED,125.0,-1.875
1789808943933,1789808958940,1789808958940,btc-updown-5m-1789808700,10.0,0.08,0.93,125.0,10.0,116.25,0.625,126.875,1.015,SETTLED,125.0,-1.875
1789809820251,1789809835290,1789809835290,btc-updown-5m-1789809600,10.0,0.02,0.99,99.0,1.98,98.01,0.495,100.48500000000001,1.015,SETTLED,99.0,-1.4850000000000136
1789809835939,1789809850985,1789809850985,btc-updown-5m-1789809600,10.0,0.02,0.99,85.37,1.7074,84.5163,0.42685,86.65055000000001,1.015,SETTLED,85.37,-1.2805500000000052
1789809851813,1789809866851,1789809866851,btc-updown-5m-1789809600,10.0,0.02,0.99,85.37,1.7074,84.5163,0.42685,86.65055000000001,1.015,SETTLED,85.37,-1.2805500000000052
1789809867060,1789809882085,1789809882085,btc-updown-5m-1789809600,10.0,0.02,0.98,20.37,0.40740000000000004,19.962600000000002,0.10185000000000001,20.47185,1.005,SETTLED,20.37,-0.10184999999999889
1789809882847,1789809897874,1789809897874,btc-updown-5m-1789809600,10.0,0.03,0.98,315.2,9.456,308.89599999999996,1.576,319.928,1.015,SETTLED,315.2,-4.728000000000009
1789809898574,1789809913592,1789809913592,btc-updown-5m-1789809600,10.0,0.03,0.62,97.77,2.9330999999999996,60.617399999999996,0.48885,64.03935,0.655,SETTLED,97.77,33.73065
1789811223161,1789811238196,1789811238196,btc-updown-5m-1789811100,10.0,0.04,0.97,250.0,10.0,242.5,1.25,253.75,1.015,SETTLED,250.0,-3.75
1789811239227,1789811254256,1789811254256,btc-updown-5m-1789811100,10.0,0.04,0.97,145.0,5.8,140.65,0.725,147.175,1.015,SETTLED,145.0,-2.1750000000000114
1789811254608,1789811269647,1789811269647,btc-updown-5m-1789811100,10.0,0.04,0.97,195.0,7.8,189.15,0.975,197.925,1.015,SETTLED,195.0,-2.9250000000000114
1789811270468,1789811285510,1789811285510,btc-updown-5m-1789811100,10.0,0.04,0.97,250.0,10.0,242.5,1.25,253.75,1.015,SETTLED,250.0,-3.75
1789811286367,1789811301460,1789811301460,btc-updown-5m-1789811100,10.0,0.04,0.97,250.0,10.0,242.5,1.25,253.75,1.015,SETTLED,250.0,-3.75
1789811302096,1789811317162,1789811317162,btc-updown-5m-1789811100,10.0,0.04,0.97,250.0,10.0,242.5,1.25,253.75,1.015,SETTLED,250.0,-3.75
1789811317162,1789811332190,1789811332190,btc-updown-5m-1789811100,10.0,0.04,0.96,146.43,5.857200000000001,140.5728,0.7321500000000001,147.16215,1.005,SETTLED,146.43,-0.7321499999999901
1789811332867,1789811347886,1789811347886,btc-updown-5m-1789811100,10.0,0.05,0.96,43.0,2.15,41.28,0.215,43.645,1.015,SETTLED,43.0,-0.6450000000000031
1789811348801,1789811363803,1789811363803,btc-updown-5m-1789811100,10.0,0.05,0.96,200.0,10.0,192.0,1.0,203.0,1.015,SETTLED,200.0,-3.0
1789811371617,1789811401435,1789811401435,btc-updown-5m-1789811100,10.0,0.05,0.56,200.0,10.0,112.00000000000001,1.0,123.00000000000001,0.6150000000000001,SETTLED,200.0,76.99999999999999
1789812735693,1789812750909,1789812750909,btc-updown-5m-1789812600,10.0,0.1,0.92,100.0,10.0,92.0,0.5,102.5,1.025,SETTLED,100.0,-2.5
1789812751761,1789812766772,1789812766772,btc-updown-5m-1789812600,10.0,0.09,0.92,111.11111111111111,10.0,102.22222222222223,0.5555555555555556,112.77777777777779,1.015,SETTLED,111.11111111111111,-1.6666666666666714
1789812767653,1789812782703,1789812782703,btc-updown-5m-1789812600,10.0,0.09,0.93,111.11111111111111,10.0,103.33333333333334,0.5555555555555556,113.8888888888889,1.025,SETTLED,111.11111111111111,-2.7777777777777857
1789812782820,1789812797878,1789812797878,btc-updown-5m-1789812600,10.0,0.09,0.93,111.11111111111111,10.0,103.33333333333334,0.5555555555555556,113.8888888888889,1.025,SETTLED,111.11111111111111,-2.7777777777777857
1789812798299,1789812813359,1789812813359,btc-updown-5m-1789812600,10.0,0.08,0.93,125.0,10.0,116.25,0.625,126.875,1.015,SETTLED,125.0,-1.875
