condition_id,market_duration,from,to,seconds
0xe94c49b02563dd2b9c5e11465dc0b4b4d339033c8e789c42ef9af8becba7b405,300,Up,Down,102
0xe94c49b02563dd2b9c5e11465dc0b4b4d339033c8e789c42ef9af8becba7b405,300,Down,Up,27
0x939991acf18977f694eb471c39c5516148a3beb46db76201b01b77c9accb3e20,300,Up,Down,21
0x939991acf18977f694eb471c39c5516148a3beb46db76201b01b77c9accb3e20,300,Down,Up,13
0x939991acf18977f694eb471c39c5516148a3beb46db76201b01b77c9accb3e20,300,Up,Down,24
0x939991acf18977f694eb471c39c5516148a3beb46db76201b01b77c9accb3e20,300,Down,Up,21
0x939991acf18977f694eb471c39c5516148a3beb46db76201b01b77c9accb3e20,300,Up,Down,22
0x939991acf18977f694eb471c39c5516148a3beb46db76201b01b77c9accb3e20,300,Down,Up,53
0xa1f9d6818da2fb8d2fe364d5b1ddbac260c924b0724dfcfc27939735962ef23f,300,Up,Down,51
0xa1f9d6818da2fb8d2fe364d5b1ddbac260c924b0724dfcfc27939735962ef23f,300,Down,Up,66
0xa1f9d6818da2fb8d2fe364d5b1ddbac260c924b0724dfcfc27939735962ef23f,300,Up,Down,48
0xea5e31af96a0ee758e4d6a66472bf88a195651a8578af68df313501a0c1f1a3e,300,Down,Up,34
0xea5e31af96a0ee758e4d6a66472bf88a195651a8578af68df313501a0c1f1a3e,300,Up,Down,17
0xea5e31af96a0ee758e4d6a66472bf88a195651a8578af68df313501a0c1f1a3e,300,Down,Up,10
0xea5e31af96a0ee758e4d6a66472bf88a195651a8578af68df313501a0c1f1a3e,300,Up,Down,36
0xea5e31af96a0ee758e4d6a66472bf88a195651a8578af68df313501a0c1f1a3e,300,Down,Up,3
0xea5e31af96a0ee758e4d6a66472bf88a195651a8578af68df313501a0c1f1a3e,300,Down,Up,13
0xea5e31af96a0ee758e4d6a66472bf88a195651a8578af68df313501a0c1f1a3e,300,Up,Down,9
0xea5e31af96a0ee758e4d6a66472bf88a195651a8578af68df313501a0c1f1a3e,300,Down,Up,2
0xea5e31af96a0ee758e4d6a66472bf88a195651a8578af68df313501a0c1f1a3e,300,Up,Down,9
0x4d1ab1c4839d98b53749069efa7a87953b7f7bb7d5a2efe26b90fdf7237f283a,300,Down,Up,1
0x4d1ab1c4839d98b53749069efa7a87953b7f7bb7d5a2efe26b90fdf7237f283a,300,Up,Down,3
0x4d1ab1c4839d98b53749069efa7a87953b7f7bb7d5a2efe26b90fdf7237f283a,300,Down,Up,17
0x4d1ab1c4839d98b53749069efa7a87953b7f7bb7d5a2efe26b90fdf7237f283a,300,Up,Down,15
0x4d1ab1c4839d98b53749069efa7a87953b7f7bb7d5a2efe26b90fdf7237f283a,300,Down,Up,8
0x4d1ab1c4839d98b53749069efa7a87953b7f7bb7d5a2efe26b90fdf7237f283a,300,Up,Down,35
0x7a83124adfc2126cff50a091b92b1c3abb2b4d27dd9a8caeecd3087151eb8224,300,Up,Down,5
0x7a83124adfc2126cff50a091b92b1c3abb2b4d27dd9a8caeecd3087151eb8224,300,Down,Up,16
0x7a83124adfc2126cff50a091b92b1c3abb2b4d27dd9a8caeecd3087151eb8224,300,Up,Down,14
0x75949a632e097821e547090d4df8302a992bc866459ea451e8caaf6aa94dd159,300,Down,Up,4
0x75949a632e097821e547090d4df8302a992bc866459ea451e8caaf6aa94dd159,300,Up,Down,4
0x75949a632e097821e547090d4df8302a992bc866459ea451e8caaf6aa94dd159,300,Down,Up,3
0x75949a632e097821e547090d4df8302a992bc866459ea451e8caaf6aa94dd159,300,Up,Down,6
0x75949a632e097821e547090d4df8302a992bc866459ea451e8caaf6aa94dd159,300,Down,Up,8
0x75949a632e097821e547090d4df8302a992bc866459ea451e8caaf6aa94dd159,300,Up,Down,3
0x75949a632e097821e547090d4df8302a992bc866459ea451e8caaf6aa94dd159,300,Down,Up,3
0x75949a632e097821e547090d4df8302a992bc866459ea451e8caaf6aa94dd159,300,Up,Down,7
0x75949a632e097821e547090d4df8302a992bc866459ea451e8caaf6aa94dd159,300,Down,Up,1
0x75949a632e097821e547090d4df8302a992bc866459ea451e8caaf6aa94dd159,300,Up,Down,2
0x75949a632e097821e547090d4df8302a992bc866459ea451e8caaf6aa94dd159,300,Down,Up,3
0x75949a632e097821e547090d4df8302a992bc866459ea451e8caaf6aa94dd159,300,Up,Down,28
0x75949a632e097821e547090d4df8302a992bc866459ea451e8caaf6aa94dd159,300,Down,Up,14
0x75949a632e097821e547090d4df8302a992bc866459ea451e8caaf6aa94dd159,300,Up,Down,40
0x75949a632e097821e547090d4df8302a992bc866459ea451e8caaf6aa94dd159,300,Up,Down,1
0x75949a632e097821e547090d4df8302a992bc866459ea451e8caaf6aa94dd159,300,Down,Up,2
0x75949a632e097821e547090d4df8302a992bc866459ea451e8caaf6aa94dd159,300,Up,Down,1
0x75949a632e097821e547090d4df8302a992bc866459ea451e8caaf6aa94dd159,300,Down,Up,6
0xaec4e4550bd7dfc8edfff32dac0cd3408e1c6aabf9a9ca22be62e27ff9fbdc57,300,Up,Down,20
0xaec4e4550bd7dfc8edfff32dac0cd3408e1c6aabf9a9ca22be62e27ff9fbdc57,300,Down,Up,18
0xaec4e4550bd7dfc8edfff32dac0cd3408e1c6aabf9a9ca22be62e27ff9fbdc57,300,Down,Up,9
0xaec4e4550bd7dfc8edfff32dac0cd3408e1c6aabf9a9ca22be62e27ff9fbdc57,300,Up,Down,9
0xaec4e4550bd7dfc8edfff32dac0cd3408e1c6aabf9a9ca22be62e27ff9fbdc57,300,Down,Up,12
0xaec4e4550bd7dfc8edfff32dac0cd3408e1c6aabf9a9ca22be62e27ff9fbdc57,300,Up,Down,34
0xaec4e4550bd7dfc8edfff32dac0cd3408e1c6aabf9a9ca22be62e27ff9fbdc57,300,Down,Up,7
0xaec4e4550bd7dfc8edfff32dac0cd3408e1c6aabf9a9ca22be62e27ff9fbdc57,300,Up,Down,15
0xfa04f03851a972aa7a4dda1933e4270af6be7c605a906cf9b5729a6ccd78be30,300,Up,Down,39
0xfa04f03851a972aa7a4dda1933e4270af6be7c605a906cf9b5729a6ccd78be30,300,Down,Up,3
0xfa04f03851a972aa7a4dda1933e4270af6be7c605a906cf9b5729a6ccd78be30,300,Up,Down,3
0xfa04f03851a972aa7a4dda1933e4270af6be7c605a906cf9b5729a6ccd78be30,300,Down,Up,48
0xfa04f03851a972aa7a4dda1933e4270af6be7c605a906cf9b5729a6ccd78be30,300,Up,Down,57
0xfa04f03851a972aa7a4dda1933e4270af6be7c605a906cf9b5729a6ccd78be30,300,Down,Up,1
0x33765926ea33dbfe1ea9d06c0535f731b72d435fb64db09c2a1222551edb614c,300,Up,Down,10
0x33765926ea33dbfe1ea9d06c0535f731b72d435fb64db09c2a1222551edb614c,300,Down,Up,27
0x33765926ea33dbfe1ea9d06c0535f731b72d435fb64db09c2a1222551edb614c,300,Up,Down,8
0x33765926ea33dbfe1ea9d06c0535f731b72d435fb64db09c2a1222551edb614c,300,Down,Up,4
0x33765926ea33dbfe1ea9d06c0535f731b72d435fb64db09c2a1222551edb614c,300,Up,Down,11
0x33765926ea33dbfe1ea9d06c0535f731b72d435fb64db09c2a1222551edb614c,300,Down,Up,1
0x33765926ea33dbfe1ea9d06c0535f731b72d435fb64db09c2a1222551edb614c,300,Up,Down,2
0x33765926ea33dbfe1ea9d06c0535f731b72d435fb64db09c2a1222551edb614c,300,Down,Up,50
0x33765926ea33dbfe1ea9d06c0535f731b72d435fb64db09c2a1222551edb614c,300,Up,Down,37
0xaaa8958c83768d91031201bf8f4206da463d6d25f0ef7830283bbac116945e95,300,Up,Down,9
0xaaa8958c83768d91031201bf8f4206da463d6d25f0ef7830283bbac116945e95,300,Down,Up,8
0xaaa8958c83768d91031201bf8f4206da463d6d25f0ef7830283bbac116945e95,300,Up,Down,7
0xaaa8958c83768d91031201bf8f4206da463d6d25f0ef7830283bbac116945e95,300,Down,Up,3
0xaaa8958c83768d91031201bf8f4206da463d6d25f0ef7830283bbac116945e95,300,Up,Down,6
0xaaa8958c83768d91031201bf8f4206da463d6d25f0ef7830283bbac116945e95,300,Down,Up,3
0xaaa8958c83768d91031201bf8f4206da463d6d25f0ef7830283bbac116945e95,300,Up,Down,6
0xaaa8958c83768d91031201bf8f4206da463d6d25f0ef7830283bbac116945e95,300,Down,Up,8
0x2fe891b6efa94d1803f867d52abbc3687db78073d2830feb8292044e1c8b9218,300,Down,Up,31
0x2fe891b6efa94d1803f867d52abbc3687db78073d2830feb8292044e1c8b9218,300,Up,Down,34
0x2fe891b6efa94d1803f867d52abbc3687db78073d2830feb8292044e1c8b9218,300,Down,Up,6
0x2fe891b6efa94d1803f867d52abbc3687db78073d2830feb8292044e1c8b9218,300,Up,Down,8
0x2fe891b6efa94d1803f867d52abbc3687db78073d2830feb8292044e1c8b9218,300,Down,Up,46
0x2fe891b6efa94d1803f867d52abbc3687db78073d2830feb8292044e1c8b9218,300,Up,Down,17
0x96d6b6bd9d38eaf78d4a873d52e4e712aec441988d3f20eca819a4005b7f9c81,300,Down,Up,25
0x96d6b6bd9d38eaf78d4a873d52e4e712aec441988d3f20eca819a4005b7f9c81,300,Up,Down,2
0x96d6b6bd9d38eaf78d4a873d52e4e712aec441988d3f20eca819a4005b7f9c81,300,Down,Up,3
0x96d6b6bd9d38eaf78d4a873d52e4e712aec441988d3f20eca819a4005b7f9c81,300,Up,Down,4
0x96d6b6bd9d38eaf78d4a873d52e4e712aec441988d3f20eca819a4005b7f9c81,300,Down,Up,3
0x96d6b6bd9d38eaf78d4a873d52e4e712aec441988d3f20eca819a4005b7f9c81,300,Up,Down,6
0x96d6b6bd9d38eaf78d4a873d52e4e712aec441988d3f20eca819a4005b7f9c81,300,Down,Up,12
0x96d6b6bd9d38eaf78d4a873d52e4e712aec441988d3f20eca819a4005b7f9c81,300,Up,Down,17
0x96d6b6bd9d38eaf78d4a873d52e4e712aec441988d3f20eca819a4005b7f9c81,300,Down,Up,7
0x96d6b6bd9d38eaf78d4a873d52e4e712aec441988d3f20eca819a4005b7f9c81,300,Up,Down,11
0x96d6b6bd9d38eaf78d4a873d52e4e712aec441988d3f20eca819a4005b7f9c81,300,Down,Up,6
0x96d6b6bd9d38eaf78d4a873d52e4e712aec441988d3f20eca819a4005b7f9c81,300,Up,Down,3
0x96d6b6bd9d38eaf78d4a873d52e4e712aec441988d3f20eca819a4005b7f9c81,300,Down,Up,19
0x96d6b6bd9d38eaf78d4a873d52e4e712aec441988d3f20eca819a4005b7f9c81,300,Up,Down,3
0x96d6b6bd9d38eaf78d4a873d52e4e712aec441988d3f20eca819a4005b7f9c81,300,Down,Up,6
0x96d6b6bd9d38eaf78d4a873d52e4e712aec441988d3f20eca819a4005b7f9c81,300,Up,Down,9
0x96d6b6bd9d38eaf78d4a873d52e4e712aec441988d3f20eca819a4005b7f9c81,300,Down,Up,4
0x96d6b6bd9d38eaf78d4a873d52e4e712aec441988d3f20eca819a4005b7f9c81,300,Up,Down,3
0x96d6b6bd9d38eaf78d4a873d52e4e712aec441988d3f20eca819a4005b7f9c81,300,Down,Up,3
0x96d6b6bd9d38eaf78d4a873d52e4e712aec441988d3f20eca819a4005b7f9c81,300,Up,Down,5
0xa2d4d4b4d6a17c585cbd58fd9a4c3020a08c6ef034f009bb0e936392c0aa4423,300,Down,Up,6
0xa2d4d4b4d6a17c585cbd58fd9a4c3020a08c6ef034f009bb0e936392c0aa4423,300,Up,Down,99
0xf87eefda40bb75368abca197169b59a660e3f7d3f9e9cfd9bb04a0152232f420,300,Down,Up,9
0xf87eefda40bb75368abca197169b59a660e3f7d3f9e9cfd9bb04a0152232f420,300,Up,Down,9
0xf87eefda40bb75368abca197169b59a660e3f7d3f9e9cfd9bb04a0152232f420,300,Down,Up,31
0xf87eefda40bb75368abca197169b59a660e3f7d3f9e9cfd9bb04a0152232f420,300,Up,Down,5
0xf87eefda40bb75368abca197169b59a660e3f7d3f9e9cfd9bb04a0152232f420,300,Down,Up,37
0xf87eefda40bb75368abca197169b59a660e3f7d3f9e9cfd9bb04a0152232f420,300,Up,Down,20
0xf87eefda40bb75368abca197169b59a660e3f7d3f9e9cfd9bb04a0152232f420,300,Down,Up,24
0xf87eefda40bb75368abca197169b59a660e3f7d3f9e9cfd9bb04a0152232f420,300,Up,Down,7
0xf87eefda40bb75368abca197169b59a660e3f7d3f9e9cfd9bb04a0152232f420,300,Down,Up,8
0xf87eefda40bb75368abca197169b59a660e3f7d3f9e9cfd9bb04a0152232f420,300,Up,Down,6
0x5d5a45d1c05f9eea12be9b18189fa3859b2e84def821aa787594221ad5ad79b0,300,Down,Up,42
0x5d5a45d1c05f9eea12be9b18189fa3859b2e84def821aa787594221ad5ad79b0,300,Up,Down,32
0x5d5a45d1c05f9eea12be9b18189fa3859b2e84def821aa787594221ad5ad79b0,300,Down,Up,62
0x3e412ca825dfe4bc95a3f6442c0832cd8e7502038f7c6d07770b37f90dc07135,300,Down,Up,31
0x3e412ca825dfe4bc95a3f6442c0832cd8e7502038f7c6d07770b37f90dc07135,300,Up,Down,48
0x3e412ca825dfe4bc95a3f6442c0832cd8e7502038f7c6d07770b37f90dc07135,300,Down,Up,21
0x3e412ca825dfe4bc95a3f6442c0832cd8e7502038f7c6d07770b37f90dc07135,300,Up,Down,9
0x3e412ca825dfe4bc95a3f6442c0832cd8e7502038f7c6d07770b37f90dc07135,300,Down,Up,2
0x3e412ca825dfe4bc95a3f6442c0832cd8e7502038f7c6d07770b37f90dc07135,300,Up,Down,3
0x3e412ca825dfe4bc95a3f6442c0832cd8e7502038f7c6d07770b37f90dc07135,300,Down,Up,11
0x3e412ca825dfe4bc95a3f6442c0832cd8e7502038f7c6d07770b37f90dc07135,300,Up,Down,6
0x3e412ca825dfe4bc95a3f6442c0832cd8e7502038f7c6d07770b37f90dc07135,300,Down,Up,7
0x3e412ca825dfe4bc95a3f6442c0832cd8e7502038f7c6d07770b37f90dc07135,300,Up,Down,13
0x65aeee9e6fb08107df6597b7ebad01b610fa4d31ce5bec0b0030ff628a577f96,300,Up,Down,15
0x65aeee9e6fb08107df6597b7ebad01b610fa4d31ce5bec0b0030ff628a577f96,300,Down,Up,1
0x65aeee9e6fb08107df6597b7ebad01b610fa4d31ce5bec0b0030ff628a577f96,300,Up,Down,20
0x65aeee9e6fb08107df6597b7ebad01b610fa4d31ce5bec0b0030ff628a577f96,300,Down,Up,7
0x65aeee9e6fb08107df6597b7ebad01b610fa4d31ce5bec0b0030ff628a577f96,300,Up,Down,6
0x65aeee9e6fb08107df6597b7ebad01b610fa4d31ce5bec0b0030ff628a577f96,300,Down,Up,4
0x65aeee9e6fb08107df6597b7ebad01b610fa4d31ce5bec0b0030ff628a577f96,300,Up,Down,3
0x65aeee9e6fb08107df6597b7ebad01b610fa4d31ce5bec0b0030ff628a577f96,300,Down,Up,3
0x65aeee9e6fb08107df6597b7ebad01b610fa4d31ce5bec0b0030ff628a577f96,300,Up,Down,19
0x65aeee9e6fb08107df6597b7ebad01b610fa4d31ce5bec0b0030ff628a577f96,300,Down,Up,6
0x395fe4338d72643a0661afd64e442c1e28b9aa97bf91e3e9fad0ae8f8bd6e12f,300,Up,Down,6
0x395fe4338d72643a0661afd64e442c1e28b9aa97bf91e3e9fad0ae8f8bd6e12f,300,Down,Up,3
0x395fe4338d72643a0661afd64e442c1e28b9aa97bf91e3e9fad0ae8f8bd6e12f,300,Up,Down,12
0x395fe4338d72643a0661afd64e442c1e28b9aa97bf91e3e9fad0ae8f8bd6e12f,300,Down,Up,3
0x395fe4338d72643a0661afd64e442c1e28b9aa97bf91e3e9fad0ae8f8bd6e12f,300,Up,Down,28
0x8d45fb06179fe128008c51dee9ea0ec4931d46ad5ea1a9a4a2b59774c4300bda,300,Down,Up,3
0x8d45fb06179fe128008c51dee9ea0ec4931d46ad5ea1a9a4a2b59774c4300bda,300,Up,Down,3
0x8d45fb06179fe128008c51dee9ea0ec4931d46ad5ea1a9a4a2b59774c4300bda,300,Down,Up,25
0x8d45fb06179fe128008c51dee9ea0ec4931d46ad5ea1a9a4a2b59774c4300bda,300,Up,Down,1
0x8d45fb06179fe128008c51dee9ea0ec4931d46ad5ea1a9a4a2b59774c4300bda,300,Down,Up,5
0x8d45fb06179fe128008c51dee9ea0ec4931d46ad5ea1a9a4a2b59774c4300bda,300,Up,Down,12
0x8d45fb06179fe128008c51dee9ea0ec4931d46ad5ea1a9a4a2b59774c4300bda,300,Down,Up,21
0x8d45fb06179fe128008c51dee9ea0ec4931d46ad5ea1a9a4a2b59774c4300bda,300,Up,Down,6
0x571329fbaf6f6518ce450f464b142d8b1ab5563fdc9488a68679b318b177b96d,300,Down,Up,55
0x571329fbaf6f6518ce450f464b142d8b1ab5563fdc9488a68679b318b177b96d,300,Up,Down,30
0x571329fbaf6f6518ce450f464b142d8b1ab5563fdc9488a68679b318b177b96d,300,Down,Up,9
0x571329fbaf6f6518ce450f464b142d8b1ab5563fdc9488a68679b318b177b96d,300,Up,Down,104
0x08146eeee6cda784226efa8c0ce6afc51d9cdefd612140b0a2ab01adf648227e,300,Down,Up,63
0x08146eeee6cda784226efa8c0ce6afc51d9cdefd612140b0a2ab01adf648227e,300,Up,Down,2
0x08146eeee6cda784226efa8c0ce6afc51d9cdefd612140b0a2ab01adf648227e,300,Down,Up,3
0x08146eeee6cda784226efa8c0ce6afc51d9cdefd612140b0a2ab01adf648227e,300,Up,Down,27
0x08146eeee6cda784226efa8c0ce6afc51d9cdefd612140b0a2ab01adf648227e,300,Down,Up,1
0x08146eeee6cda784226efa8c0ce6afc51d9cdefd612140b0a2ab01adf648227e,300,Up,Down,9
0x08146eeee6cda784226efa8c0ce6afc51d9cdefd612140b0a2ab01adf648227e,300,Down,Up,18
0x08146eeee6cda784226efa8c0ce6afc51d9cdefd612140b0a2ab01adf648227e,300,Up,Down,6
0x08146eeee6cda784226efa8c0ce6afc51d9cdefd612140b0a2ab01adf648227e,300,Down,Up,1
0x08146eeee6cda784226efa8c0ce6afc51d9cdefd612140b0a2ab01adf648227e,300,Up,Down,4
0x08146eeee6cda784226efa8c0ce6afc51d9cdefd612140b0a2ab01adf648227e,300,Down,Up,14
0x08146eeee6cda784226efa8c0ce6afc51d9cdefd612140b0a2ab01adf648227e,300,Up,Down,10
0x08146eeee6cda784226efa8c0ce6afc51d9cdefd612140b0a2ab01adf648227e,300,Down,Up,17
0x69722b215a409b53e6195435246ed24c82542ac5e13b4ae5f86d4b0e2ed9efed,300,Down,Up,9
0x69722b215a409b53e6195435246ed24c82542ac5e13b4ae5f86d4b0e2ed9efed,300,Up,Down,2
0x69722b215a409b53e6195435246ed24c82542ac5e13b4ae5f86d4b0e2ed9efed,300,Down,Up,3
0x69722b215a409b53e6195435246ed24c82542ac5e13b4ae5f86d4b0e2ed9efed,300,Up,Down,17
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Down,Up,9
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Up,Down,19
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Down,Up,5
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Up,Down,1
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Down,Up,30
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Up,Down,4
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Down,Up,4
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Up,Down,8
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Down,Up,18
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Up,Down,25
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Down,Up,18
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Up,Down,4
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Down,Up,3
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Up,Down,3
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Down,Up,1
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Up,Down,3
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Down,Up,5
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Up,Down,9
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Down,Up,1
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Up,Down,2
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Down,Up,1
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Up,Down,6
0xfffb97d3b06f12a4180753fdcc61a4ab1bd59716ca2d91cb3e5ab057866d89f7,300,Down,Up,6
0x0c919b0201fe56da22637fd1b3c9f935d7161605f9920832a339afa3b050526c,300,Down,Up,12
0x0c919b0201fe56da22637fd1b3c9f935d7161605f9920832a339afa3b050526c,300,Up,Down,1
0x0c919b0201fe56da22637fd1b3c9f935d7161605f9920832a339afa3b050526c,300,Down,Up,5
0x0c919b0201fe56da22637fd1b3c9f935d7161605f9920832a339afa3b050526c,300,Up,Down,6
0x0c919b0201fe56da22637fd1b3c9f935d7161605f9920832a339afa3b050526c,300,Down,Up,9
0x0c919b0201fe56da22637fd1b3c9f935d7161605f9920832a339afa3b050526c,300,Up,Down,6
0x0c919b0201fe56da22637fd1b3c9f935d7161605f9920832a339afa3b050526c,300,Down,Up,9
0x0c919b0201fe56da22637fd1b3c9f935d7161605f9920832a339afa3b050526c,300,Up,Down,2
0x0c919b0201fe56da22637fd1b3c9f935d7161605f9920832a339afa3b050526c,300,Down,Up,3
0x0c919b0201fe56da22637fd1b3c9f935d7161605f9920832a339afa3b050526c,300,Up,Down,5
0x113ce7230e5c5849932699b5a176daf11a269ca09ff901916efb10a44d5e3481,300,Down,Up,17
0x113ce7230e5c5849932699b5a176daf11a269ca09ff901916efb10a44d5e3481,300,Up,Down,13
0x1b2e5f69392797d998073bbb0fe0ada74f74e29d45bb1051ec08f3ac7ee9f74f,300,Down,Up,5
0x1b2e5f69392797d998073bbb0fe0ada74f74e29d45bb1051ec08f3ac7ee9f74f,300,Up,Down,3
0x1b2e5f69392797d998073bbb0fe0ada74f74e29d45bb1051ec08f3ac7ee9f74f,300,Down,Up,2
0x1b2e5f69392797d998073bbb0fe0ada74f74e29d45bb1051ec08f3ac7ee9f74f,300,Up,Down,4
0x1b2e5f69392797d998073bbb0fe0ada74f74e29d45bb1051ec08f3ac7ee9f74f,300,Down,Up,14
0x1b2e5f69392797d998073bbb0fe0ada74f74e29d45bb1051ec08f3ac7ee9f74f,300,Up,Down,3
0x1b2e5f69392797d998073bbb0fe0ada74f74e29d45bb1051ec08f3ac7ee9f74f,300,Down,Up,4
0x1b2e5f69392797d998073bbb0fe0ada74f74e29d45bb1051ec08f3ac7ee9f74f,300,Down,Up,2
0x1b2e5f69392797d998073bbb0fe0ada74f74e29d45bb1051ec08f3ac7ee9f74f,300,Up,Down,2
0x1b2e5f69392797d998073bbb0fe0ada74f74e29d45bb1051ec08f3ac7ee9f74f,300,Down,Up,1
0x1b2e5f69392797d998073bbb0fe0ada74f74e29d45bb1051ec08f3ac7ee9f74f,300,Up,Down,4
0x1b2e5f69392797d998073bbb0fe0ada74f74e29d45bb1051ec08f3ac7ee9f74f,300,Down,Up,2
0x1b2e5f69392797d998073bbb0fe0ada74f74e29d45bb1051ec08f3ac7ee9f74f,300,Up,Down,2
0x1b2e5f69392797d998073bbb0fe0ada74f74e29d45bb1051ec08f3ac7ee9f74f,300,Down,Up,3
0x227eb68e9c78814cdc02c94e872fefa7319581b80fd47c27c6986d8d50c924c3,300,Down,Up,3
0x227eb68e9c78814cdc02c94e872fefa7319581b80fd47c27c6986d8d50c924c3,300,Up,Down,8
0x227eb68e9c78814cdc02c94e872fefa7319581b80fd47c27c6986d8d50c924c3,300,Down,Up,13
0x227eb68e9c78814cdc02c94e872fefa7319581b80fd47c27c6986d8d50c924c3,300,Up,Down,3
0x227eb68e9c78814cdc02c94e872fefa7319581b80fd47c27c6986d8d50c924c3,300,Down,Up,19
0x227eb68e9c78814cdc02c94e872fefa7319581b80fd47c27c6986d8d50c924c3,300,Up,Down,3
0x227eb68e9c78814cdc02c94e872fefa7319581b80fd47c27c6986d8d50c924c3,300,Down,Up,65
0x227eb68e9c78814cdc02c94e872fefa7319581b80fd47c27c6986d8d50c924c3,300,Up,Down,3
0x227eb68e9c78814cdc02c94e872fefa7319581b80fd47c27c6986d8d50c924c3,300,Up,Down,1
0x227eb68e9c78814cdc02c94e872fefa7319581b80fd47c27c6986d8d50c924c3,300,Down,Up,2
0x9995852f3491db326d2ac8b29116850e2303d5af09c75c2008e5f447eb04d85f,300,Down,Up,10
0x9995852f3491db326d2ac8b29116850e2303d5af09c75c2008e5f447eb04d85f,300,Up,Down,3
0x9995852f3491db326d2ac8b29116850e2303d5af09c75c2008e5f447eb04d85f,300,Down,Up,36
0x9995852f3491db326d2ac8b29116850e2303d5af09c75c2008e5f447eb04d85f,300,Up,Down,5
0x9995852f3491db326d2ac8b29116850e2303d5af09c75c2008e5f447eb04d85f,300,Down,Up,4
0x9995852f3491db326d2ac8b29116850e2303d5af09c75c2008e5f447eb04d85f,300,Up,Down,9
0x9995852f3491db326d2ac8b29116850e2303d5af09c75c2008e5f447eb04d85f,300,Down,Up,12
0x50ea6b99270940ac686e461f7d3ac71aa00f62caca9213a975809756d14e6f93,300,Up,Down,33
0x50ea6b99270940ac686e461f7d3ac71aa00f62caca9213a975809756d14e6f93,300,Down,Up,15
0x50ea6b99270940ac686e461f7d3ac71aa00f62caca9213a975809756d14e6f93,300,Up,Down,6
0x50ea6b99270940ac686e461f7d3ac71aa00f62caca9213a975809756d14e6f93,300,Down,Up,1
0x50ea6b99270940ac686e461f7d3ac71aa00f62caca9213a975809756d14e6f93,300,Up,Down,2
0x50ea6b99270940ac686e461f7d3ac71aa00f62caca9213a975809756d14e6f93,300,Down,Up,1
0x50ea6b99270940ac686e461f7d3ac71aa00f62caca9213a975809756d14e6f93,300,Up,Down,2
0x50ea6b99270940ac686e461f7d3ac71aa00f62caca9213a975809756d14e6f93,300,Up,Down,4
0x50ea6b99270940ac686e461f7d3ac71aa00f62caca9213a975809756d14e6f93,300,Down,Up,2
0x50ea6b99270940ac686e461f7d3ac71aa00f62caca9213a975809756d14e6f93,300,Up,Down,31
0x50ea6b99270940ac686e461f7d3ac71aa00f62caca9213a975809756d14e6f93,300,Down,Up,2
0x50ea6b99270940ac686e461f7d3ac71aa00f62caca9213a975809756d14e6f93,300,Up,Down,16
0x50ea6b99270940ac686e461f7d3ac71aa00f62caca9213a975809756d14e6f93,300,Down,Up,17
0x50ea6b99270940ac686e461f7d3ac71aa00f62caca9213a975809756d14e6f93,300,Up,Down,7
0x50ea6b99270940ac686e461f7d3ac71aa00f62caca9213a975809756d14e6f93,300,Down,Up,3
